5,13,1
47,7,1
49,1,1
69,3,1
72,8,1
74,3,1
76,11,1
88,35,1
95,6,1
108,22,1
114,27,1
115,5,1
127,7,1
135,24,1
141,3,1
150,3,1
152,2,1
164,7,1
179,14,1
194,3,1
4,6,2
14,12,2
41,1,2
54,3,2
56,13,2
63,1,2
66,10,2
81,2,2
126,19,2
129,38,2
137,5,2
138,18,2
140,9,2
147,1,2
153,6,2
181,4,2
189,46,2
191,2,2
195,9,2
10,8,3
22,18,3
28,2,3
30,2,3
46,1,3
62,1,3
65,27,3
68,3,3
78,13,3
93,6,3
97,3,3
101,10,3
119,5,3
123,31,3
133,17,3
169,5,3
171,27,3
172,8,3
185,7,3
187,9,3
3,31,4
16,18,4
18,7,4
24,5,4
32,9,4
34,3,4
35,4,4
36,13,4
44,1,4
45,3,4
48,6,4
50,7,4
85,34,4
128,2,4
131,6,4
143,4,4
144,8,4
165,5,4
167,9,4
178,4,4
180,10,4
184,11,4
196,5,4
8,31,5
12,6,5
19,20,5
21,1,5
39,5,5
42,14,5
60,19,5
86,2,5
90,17,5
98,3,5
99,24,5
107,4,5
113,10,5
132,37,5
142,5,5
160,6,5
174,1,5
13,5,6
15,11,6
23,9,6
29,19,6
31,3,6
43,8,6
52,1,6
53,7,6
57,42,6
70,17,6
92,24,6
103,3,6
105,4,6
120,29,6
136,3,6
155,3,6
170,7,6
177,2,6
183,7,6
186,1,6
2,1,7
7,32,7
17,5,7
26,7,7
58,4,7
61,2,7
87,43,7
89,11,7
104,7,7
111,29,7
116,2,7
125,9,7
130,1,7
157,14,7
162,13,7
168,11,7
175,7,7
199,4,7
11,2,8
25,2,8
27,2,8
33,4,8
51,20,8
55,3,8
64,16,8
77,4,8
82,5,8
94,6,8
102,3,8
106,4,8
110,31,8
121,3,8
145,12,8
146,12,8
148,15,8
163,26,8
188,10,8
190,8,8
198,17,8
1,2,9
6,8,9
20,15,9
37,7,9
38,4,9
59,11,9
71,3,9
73,2,9
75,14,9
79,1,9
80,4,9
84,4,9
91,11,9
118,14,9
134,1,9
149,22,9
154,1,9
156,27,9
158,13,9
161,2,9
176,8,9
197,13,9
200,18,9
9,7,10
40,19,10
67,14,10
83,3,10
96,6,10
100,29,10
109,9,10
112,6,10
117,25,10
122,2,10
124,7,10
139,1,10
151,3,10
159,31,10
166,18,10
173,4,10
182,10,10
192,3,10
193,7,10
