95,11,93,75,98,58,6,69,48,27
97,43,11,100,44,9,93,78,85,69
3,20,73,80,72,15,83,87,40,57
75,39,41,72,19,19,23,61,44,59
42,85,9,45,2,99,69,50,78,24
87,18,26,8,70,63,60,46,66,3
47,24,46,36,73,82,60,21,33,27
46,91,73,25,81,39,14,26,39,97
58,16,26,52,56,44,10,36,42,84
52,3,33,68,25,67,28,18,94,52
24,91,9,50,77,99,70,72,72,36
75,30,37,23,92,62,39,33,25,61
38,23,58,77,36,74,13,85,25,41
16,90,31,18,91,26,10,100,92,13
44,9,100,88,50,8,82,57,36,62
62,51,52,57,81,68,52,80,5,61
14,94,96,62,19,83,30,2,19,24
45,88,13,64,93,63,70,43,83,1
71,64,50,60,49,71,54,32,67,70
71,21,79,1,19,67,11,83,12,12
13,49,91,47,7,53,12,44,60,100
32,60,64,47,31,81,10,97,5,62
80,46,96,20,76,63,64,31,60,78
51,8,3,23,96,14,70,93,63,91
3,58,39,47,16,57,39,20,67,64
88,21,50,5,60,59,57,2,60,88
59,41,5,22,13,37,29,70,13,34
56,77,5,86,86,31,46,26,45,54
1,12,80,36,33,34,52,21,8,16
18,47,13,31,54,67,36,68,56,71
89,40,5,62,21,60,47,86,34,4
22,8,44,85,22,98,18,81,76,56
63,70,17,57,88,65,29,68,29,80
31,22,51,29,11,60,33,62,85,60
40,54,1,50,13,42,39,36,8,69
55,43,25,92,20,49,15,87,12,46
82,71,75,94,26,12,43,39,79,23
61,43,67,9,83,34,81,56,47,21
24,90,59,94,47,93,36,57,82,42
57,29,97,85,65,51,9,22,72,56
34,47,87,46,9,58,68,47,94,80
20,18,36,42,35,81,22,31,33,1
1,29,38,98,68,44,21,63,71,59
74,55,90,51,12,69,12,59,76,84
99,76,35,63,68,86,75,45,52,44
2,10,12,78,26,66,26,73,87,3
69,16,54,27,43,92,46,16,7,80
24,8,18,54,41,16,96,79,11,17
22,48,39,67,65,68,81,54,9,47
6,60,76,12,2,71,94,37,82,80
87,42,98,35,20,71,16,15,15,64
86,64,75,48,32,80,76,26,82,22
48,36,2,11,62,93,33,1,59,87
40,71,4,55,15,25,37,41,23,78
85,41,64,94,67,25,10,39,55,4
31,73,29,85,99,80,88,11,85,20
37,60,41,84,91,36,87,91,56,41
48,72,45,66,40,43,8,35,37,35
50,13,39,52,88,22,83,4,40,89
13,4,80,92,59,15,98,80,12,98
44,68,39,47,63,11,45,42,40,84
32,1,24,60,53,53,39,29,55,74
100,4,53,41,67,83,94,59,63,22
58,86,63,96,52,56,52,30,2,11
44,9,11,60,52,23,44,29,69,78
49,25,5,1,67,15,10,75,48,17
1,75,76,75,15,27,70,58,72,81
16,38,81,46,26,56,68,46,34,56
54,88,37,65,4,55,82,100,68,50
50,95,78,20,55,54,94,83,96,55
39,12,91,4,34,41,22,19,4,84
36,100,58,42,48,5,27,85,54,65
58,70,58,44,29,100,4,21,76,75
23,26,53,70,36,19,67,31,88,30
83,84,83,99,69,9,63,3,22,29
27,34,15,53,29,1,94,57,97,15
39,64,79,28,64,3,10,46,95,85
77,19,22,55,88,87,35,28,73,52
60,60,60,97,43,70,72,86,87,16
25,87,99,58,18,90,96,45,31,17
66,66,76,61,80,30,87,27,61,87
4,17,37,97,48,48,94,58,16,48
100,54,68,91,66,75,33,95,65,58
55,56,27,83,24,67,65,25,93,72
2,68,17,62,64,82,61,44,28,51
52,77,78,72,18,71,52,98,71,63
87,15,11,27,3,30,29,20,6,37
87,35,84,66,99,2,31,52,68,81
68,82,21,46,83,71,83,28,57,46
62,42,13,9,47,85,20,73,18,97
99,32,8,62,13,2,9,57,20,72
76,87,70,7,38,4,61,30,32,34
37,46,38,95,62,84,10,65,77,86
58,38,25,17,1,88,17,25,56,31
3,92,25,72,84,86,59,79,45,43
99,48,24,22,30,4,75,68,59,28
91,64,79,53,58,60,40,59,58,25
84,18,39,35,81,58,34,91,27,82
83,33,54,34,4,82,21,85,50,59
44,24,60,44,13,58,59,89,14,98
20,33,94,12,52,44,84,16,12,95
85,33,38,75,72,10,4,86,79,9
2,100,12,9,29,43,60,6,85,47
82,71,41,38,86,90,58,4,48,45
57,61,74,60,59,24,13,8,92,26
39,99,59,37,49,47,35,10,47,52
10,46,22,41,62,31,15,81,91,8
89,2,47,46,98,18,71,98,13,14
99,25,90,95,45,91,53,18,11,14
47,81,59,25,53,31,98,14,37,47
21,76,64,41,64,81,2,23,29,64
43,9,16,12,3,77,19,93,92,75
85,65,79,97,94,94,18,59,91,68
40,63,87,90,13,92,49,78,78,42
74,29,52,13,55,31,91,76,39,1
79,74,62,4,96,33,38,87,2,59
51,14,22,17,57,9,6,5,36,68
73,12,15,45,89,57,58,39,21,83
78,17,52,70,62,48,92,9,26,18
37,35,15,1,4,51,79,58,32,16
24,69,76,41,92,70,68,34,52,91
3,90,83,60,83,74,78,3,23,36
67,92,37,79,53,92,4,80,96,27
56,67,13,25,36,75,8,66,50,98
