19,25,51,94,11
1,7,22,7,3
62,77,16,77,24
81,24,91,45,75
46,51,45,77,75
79,14,84,47,47
96,49,13,79,66
60,29,85,54,10
54,97,34,69,42
89,56,13,88,23
33,28,18,53,25
32,38,52,6,32
27,84,10,56,23
98,6,42,94,93
75,52,11,10,61
13,82,3,46,74
79,78,87,93,74
94,66,57,25,4
71,97,64,79,84
57,66,14,34,18
38,6,78,53,21
99,40,39,93,52
31,99,54,28,98
3,2,78,31,23
50,61,85,66,50
20,39,93,75,92
87,52,50,77,75
89,66,44,73,16
75,99,73,75,11
51,11,3,72,34
66,9,14,14,95
81,48,39,80,38
99,94,20,49,27
65,45,26,67,6
72,71,9,45,7
67,15,4,11,58
88,49,18,47,98
38,36,46,32,66
46,96,15,40,11
13,71,81,25,43
