49,68,62,4,93
38,30,65,23,72
62,37,86,83,10
13,84,63,69,31
66,69,48,56,89
9,65,99,83,40
46,31,23,19,8
87,87,4,45,52
9,21,57,8,77
42,46,28,68,54
52,81,16,12,57
39,97,62,37,3
74,59,81,6,6
70,66,61,37,41
87,26,13,17,34
60,19,36,39,47
37,5,40,20,33
16,73,18,23,96
37,29,32,83,71
55,69,43,56,2
3,48,42,64,80
50,23,23,72,31
58,90,98,41,32
2,2,94,75,78
17,40,47,29,76
89,29,12,90,9
64,34,7,78,37
84,64,84,19,69
86,94,39,84,91
68,98,37,51,83
67,93,21,19,99
13,77,16,82,13
7,67,18,74,31
76,68,27,74,78
65,8,44,23,95
5,50,65,8,34
54,37,6,90,2
93,26,64,70,45
10,91,32,34,51
93,9,5,4,18
