64,38,66,99,71
20,28,87,89,12
27,48,71,62,14
73,43,68,44,27
80,27,93,79,38
10,74,42,99,25
16,41,32,19,69
96,7,53,53,95
92,93,49,83,75
97,97,76,88,46
79,91,16,17,53
63,25,89,17,77
75,49,65,4,94
20,11,34,72,38
8,32,57,58,71
27,83,89,55,6
71,1,48,18,31
39,96,52,89,79
82,69,65,73,85
37,51,15,89,35
59,59,28,57,4
60,68,17,5,98
12,61,8,54,34
12,54,61,41,35
76,56,70,19,93
57,56,86,21,46
76,8,13,28,33
72,30,66,11,88
97,71,46,81,35
5,94,9,72,90
88,76,55,53,45
93,12,90,61,4
5,34,28,37,82
21,97,41,98,31
91,3,36,29,27
76,40,4,80,58
24,51,63,80,51
82,3,44,40,64
88,79,22,62,23
66,36,40,48,73
