15,13,51,63,95
90,13,39,54,13
68,65,19,86,44
14,28,42,71,69
7,42,27,37,60
53,75,2,78,50
58,90,65,8,37
24,17,64,57,64
74,58,28,44,57
26,77,6,91,24
66,49,49,24,94
98,29,5,81,29
85,37,24,86,28
11,84,87,90,81
53,73,64,31,83
7,3,91,83,95
33,60,40,94,59
4,70,8,43,54
93,33,34,24,24
45,46,16,9,75
58,59,18,50,58
27,14,67,30,78
34,92,20,46,84
30,67,89,85,62
2,91,6,25,39
36,13,72,3,95
54,3,9,66,65
33,70,43,29,27
14,47,52,30,52
20,55,21,97,71
93,27,49,39,74
59,61,7,35,78
33,26,88,80,49
5,4,36,8,26
10,83,54,76,36
50,48,70,74,46
44,49,72,19,46
35,70,71,71,89
85,73,27,81,99
93,4,23,14,8
