58,13,5,76,41
65,2,47,96,32
32,74,55,15,67
72,81,67,59,72
58,80,17,64,91
94,92,75,53,49
99,53,55,55,22
72,81,56,13,65
52,50,63,4,85
84,38,10,22,3
11,8,90,48,54
23,23,29,47,93
2,35,22,62,90
30,79,8,20,63
22,68,19,28,69
50,19,60,33,29
36,54,29,50,84
89,94,95,11,96
78,79,12,80,48
83,33,65,60,84
44,45,74,53,79
23,33,41,19,77
53,18,2,23,40
88,58,82,18,42
16,41,11,27,58
31,96,37,53,54
61,25,32,26,86
6,28,5,66,83
11,14,84,98,41
66,89,96,65,89
79,92,95,91,66
49,49,75,31,51
70,23,77,3,87
82,45,74,4,25
47,16,37,53,15
60,84,94,76,11
78,5,15,35,90
40,42,87,45,16
5,73,54,63,69
1,97,92,57,39
