39,16,45,17,26
43,51,7,64,52
86,97,46,95,34
32,56,12,26,12
24,7,7,88,37
90,17,9,23,82
58,53,2,63,18
68,42,69,85,72
84,79,83,86,26
3,22,26,7,18
33,34,27,66,43
56,10,11,54,6
13,43,58,16,97
87,80,91,31,39
49,60,59,59,25
89,1,42,35,86
27,84,74,43,95
12,72,16,49,64
23,14,69,31,30
72,93,25,46,87
64,57,20,67,45
6,60,39,16,80
6,93,21,23,21
95,76,89,41,86
87,42,71,94,51
11,74,20,4,37
79,51,80,37,25
51,64,8,32,60
56,1,20,40,91
66,53,15,43,50
10,63,89,7,94
5,15,44,79,22
1,8,70,12,44
16,53,17,15,93
90,15,24,11,80
92,53,92,36,64
33,96,58,27,32
58,30,99,57,29
3,70,41,17,32
77,48,13,88,29
