53,13,68,95,18
48,70,48,28,25
74,53,84,82,63
48,73,6,67,49
55,87,8,96,65
94,45,77,31,64
85,41,19,10,87
32,69,12,47,44
42,29,80,79,4
58,98,59,30,26
16,12,60,50,93
34,43,35,28,61
7,11,76,37,32
79,16,91,94,59
47,45,14,8,17
33,60,59,7,35
64,99,16,41,85
92,70,23,55,27
32,76,5,13,70
80,80,93,84,75
81,77,73,78,98
14,51,64,27,75
84,26,92,59,94
20,21,93,19,98
88,56,29,26,98
27,91,92,97,8
13,12,21,71,2
50,72,27,8,97
70,8,6,79,66
89,32,67,71,16
39,68,7,54,64
67,42,25,99,96
51,67,53,76,28
66,37,42,52,61
30,75,47,25,77
62,34,72,82,41
96,98,88,14,68
53,46,88,32,3
48,85,35,91,71
45,66,87,99,13
