68,71,48,93,64
55,45,88,42,53
93,66,33,67,4
57,71,26,76,38
44,46,78,46,68
94,1,95,77,69
97,45,53,11,69
56,15,30,10,76
46,83,15,73,62
58,77,49,37,9
80,53,21,12,63
56,40,25,31,99
37,46,68,39,33
78,4,39,85,10
37,40,17,23,95
33,22,60,74,5
15,33,9,56,76
97,47,26,38,93
42,66,33,12,32
45,96,30,62,66
25,74,41,87,89
7,84,56,27,69
73,67,3,29,52
54,26,58,66,99
60,20,42,64,7
51,7,59,62,77
20,63,66,31,2
82,39,42,81,52
73,60,34,89,71
5,85,96,67,91
97,7,84,74,8
9,93,8,59,2
53,99,71,39,46
74,30,62,62,63
26,55,71,56,35
83,79,1,4,27
99,98,57,8,19
59,24,11,66,86
49,74,30,57,54
78,91,2,69,47
