73,8,31,8,12
78,43,44,62,43
59,22,38,82,14
81,67,86,86,48
40,23,80,38,60
52,63,70,80,66
73,74,99,68,61
58,12,43,15,70
51,98,22,82,84
79,64,3,77,93
55,75,81,34,62
50,38,47,82,8
5,45,46,11,92
71,72,50,19,1
38,91,37,50,92
83,59,73,9,50
77,57,6,22,64
91,75,50,15,51
81,59,69,46,20
83,38,81,60,23
83,33,93,60,71
61,36,5,6,97
83,35,7,87,88
49,30,32,63,38
54,6,69,39,47
18,38,55,99,12
36,96,38,75,4
83,69,80,94,51
20,14,14,94,43
42,47,28,69,96
37,86,13,45,13
70,12,24,98,14
12,58,39,23,83
15,89,84,69,23
13,6,67,22,22
30,31,7,54,27
63,72,44,4,66
97,59,4,69,8
39,26,24,54,42
40,9,4,73,28
