62,77,94,41,38
72,94,72,56,52
68,17,48,35,28
11,26,83,50,26
78,82,28,99,49
8,2,34,27,9
87,65,81,16,20
70,10,24,53,83
63,90,10,49,46
59,43,44,33,21
22,69,62,4,83
26,13,66,56,81
60,92,24,47,55
62,88,81,36,33
39,14,2,51,12
92,84,47,99,27
35,24,23,55,38
37,21,36,64,73
29,17,29,48,21
47,51,10,11,99
54,90,59,97,73
24,9,27,99,95
2,54,10,30,82
71,5,5,58,87
19,7,54,51,62
54,35,11,27,97
26,59,2,3,77
63,50,48,17,57
22,1,19,7,91
29,46,49,80,14
17,86,65,83,21
36,43,13,8,89
27,27,46,10,70
30,7,80,11,98
37,59,43,54,61
82,87,53,55,3
30,82,41,36,40
49,13,23,85,49
85,62,47,60,70
92,80,96,62,84
