56,12,42,28,38
19,37,13,70,58
90,42,11,42,71
20,91,82,97,76
24,70,60,26,29
4,33,32,2,56
99,91,86,24,87
10,93,80,65,49
31,57,39,88,38
23,65,24,93,39
77,61,33,15,44
38,15,94,12,83
19,56,98,44,66
97,30,85,1,11
50,97,11,24,69
79,71,59,30,80
1,65,88,39,48
28,99,49,55,99
31,1,93,40,99
13,37,48,97,91
32,61,40,91,60
67,32,56,38,92
23,47,50,75,36
26,45,69,74,41
24,33,12,36,54
76,46,31,33,61
12,59,38,35,63
36,48,7,62,2
55,28,39,35,96
21,89,6,80,18
32,10,2,96,40
86,71,55,45,98
17,62,9,22,87
53,46,38,87,19
56,16,59,27,78
12,1,19,35,86
77,1,64,84,15
20,15,6,47,87
83,36,62,71,40
46,92,16,83,83
