4,47,88,31,12
16,90,6,89,42
41,75,57,65,70
63,56,86,84,14
13,97,50,46,63
79,9,52,64,33
22,75,89,82,64
60,87,57,8,77
32,45,98,11,89
98,95,91,53,29
11,59,44,80,43
56,95,45,12,67
1,2,75,10,67
40,70,97,30,4
5,4,93,23,98
23,46,21,56,97
96,16,1,4,85
45,62,97,95,90
7,29,63,41,29
4,50,8,19,35
18,42,18,5,94
9,69,24,35,57
53,91,19,35,92
55,72,51,62,33
28,16,22,4,6
53,57,74,17,32
99,8,3,33,19
34,9,40,16,76
51,81,19,3,94
90,98,13,29,1
6,43,20,62,17
41,7,12,1,92
70,44,69,95,6
88,76,40,45,39
93,1,57,53,68
29,46,97,3,72
75,31,30,62,65
52,73,12,76,14
25,32,51,64,24
39,80,58,33,28
