36,31,69,50,26
59,72,30,79,9
95,30,91,30,11
73,74,45,43,58
35,25,85,9,85
12,79,29,87,95
28,89,57,55,53
12,91,31,33,42
47,64,17,3,69
61,71,45,54,39
10,46,36,40,55
40,42,14,59,36
4,7,27,82,94
10,38,6,83,26
23,90,71,90,70
43,26,48,6,69
20,16,83,65,47
53,6,23,48,98
31,34,88,87,50
9,94,45,78,63
69,80,99,24,39
54,34,96,77,70
81,49,28,21,44
41,57,12,9,68
89,7,7,3,13
78,62,92,86,92
65,21,2,45,45
30,35,66,93,25
15,27,16,5,71
95,60,30,98,27
54,80,34,9,10
58,63,49,91,1
72,68,98,31,99
80,64,19,13,80
66,65,79,42,41
62,22,60,51,49
68,3,78,83,22
64,46,49,2,63
6,38,72,8,44
30,55,51,9,55
