69,85,71,84,14
59,36,22,81,92
30,38,87,37,11
59,99,88,29,40
3,68,20,68,57
6,6,8,78,3
96,12,87,35,55
45,29,7,53,74
72,11,95,75,33
51,25,95,93,16
20,50,98,59,97
25,83,41,27,32
83,81,36,46,39
82,32,19,40,46
51,12,41,68,5
35,31,96,97,71
73,99,12,94,86
65,4,39,42,6
28,43,92,54,49
23,14,53,8,3
85,2,98,65,85
90,32,79,36,28
38,59,96,69,77
53,32,59,23,42
3,47,27,61,24
5,59,29,17,55
72,31,96,50,22
15,75,4,45,96
50,7,79,15,2
82,76,10,23,28
79,65,61,84,40
93,98,31,52,59
41,16,76,34,11
15,95,68,65,35
46,99,99,98,81
22,71,13,80,56
15,87,37,31,91
62,71,44,1,67
28,71,34,54,56
82,15,22,67,92
