29,48,26,11,6
1,98,46,36,50
33,29,47,51,18
10,4,37,49,59
83,72,68,15,29
36,97,12,65,93
79,70,36,42,3
57,64,87,36,47
3,37,24,42,97
67,49,70,44,73
17,61,21,1,7
49,50,7,76,35
36,12,15,8,55
39,48,42,69,46
91,14,6,30,87
81,26,25,1,67
30,52,99,32,27
92,33,8,7,87
35,9,30,10,10
73,89,52,92,49
36,4,72,14,51
10,57,99,26,18
36,45,54,88,20
12,92,47,94,63
60,47,9,28,20
51,8,63,54,47
66,62,9,15,50
89,56,51,9,33
92,78,70,99,16
29,64,38,30,57
19,58,31,15,77
51,44,95,43,71
65,40,20,57,70
51,22,23,89,35
18,13,69,68,68
85,13,53,28,51
18,87,47,94,91
31,77,51,31,34
97,41,95,31,78
74,27,63,21,95
