20,91,10,68,81
26,12,60,11,95
94,93,89,62,98
72,67,59,10,97
31,31,14,49,92
13,13,93,83,54
26,28,8,90,41
38,85,24,19,68
26,97,86,2,88
72,61,43,35,48
36,54,40,82,77
83,59,83,26,64
2,51,8,8,80
98,94,44,3,22
81,21,42,40,98
77,6,47,44,49
46,83,50,87,1
36,50,15,75,39
2,65,79,84,85
58,7,28,97,19
34,35,20,38,65
34,85,46,60,26
92,38,65,57,86
14,32,48,54,84
24,30,4,21,84
1,33,8,25,58
35,80,85,45,51
99,85,78,84,57
40,36,28,31,93
28,85,76,74,56
84,88,50,41,17
79,45,44,29,97
12,99,84,84,18
45,33,86,27,23
54,37,42,60,59
30,41,82,36,57
51,23,43,44,58
72,63,53,9,49
21,76,60,92,59
83,63,43,15,50
