8,61,1
14,2,1
17,2,1
27,25,1
29,27,1
48,8,1
50,5,1
51,27,1
55,12,1
59,2,1
61,61,1
63,11,1
66,5,1
67,3,1
69,4,1
71,4,1
1,11,2
19,49,2
28,34,2
42,55,2
43,20,2
47,7,2
52,17,2
57,28,2
65,11,2
68,4,2
78,22,2
3,20,3
7,16,3
10,15,3
20,43,3
25,1,3
30,5,3
32,36,3
33,15,3
34,25,3
49,1,3
54,27,3
58,4,3
70,8,3
72,6,3
73,4,3
74,19,3
79,6,3
80,1,3
4,18,4
5,75,4
11,36,4
12,8,4
21,34,4
24,7,4
31,8,4
36,5,4
39,14,4
56,10,4
60,33,4
64,4,4
75,7,4
2,10,5
6,6,5
9,18,5
13,5,5
15,3,5
16,7,5
18,17,5
22,24,5
23,10,5
26,12,5
35,4,5
37,13,5
38,28,5
40,1,5
41,31,5
44,20,5
45,12,5
46,16,5
53,6,5
62,2,5
76,10,5
77,1,5
