25,1,1
27,23,1
39,8,1
43,3,1
50,13,1
55,7,1
56,6,1
79,52,1
86,4,1
33,23,2
38,11,2
40,3,2
49,32,2
63,37,2
81,8,2
93,4,2
3,17,3
7,1,3
9,8,3
11,10,3
13,1,3
29,16,3
42,1,3
54,19,3
58,5,3
66,18,3
67,17,3
36,1,4
51,13,4
57,37,4
59,7,4
61,16,4
72,10,4
82,15,4
83,11,4
99,8,4
15,20,5
16,16,5
20,4,5
28,3,5
41,8,5
48,15,5
88,24,5
92,3,5
95,21,5
97,4,5
1,18,6
10,1,6
35,13,6
44,16,6
68,7,6
69,38,6
73,3,6
77,10,6
91,4,6
98,5,6
2,13,7
4,17,7
8,3,7
12,22,7
21,6,7
22,14,7
32,5,7
37,10,7
46,3,7
47,7,7
52,7,7
89,11,7
6,3,8
14,1,8
18,8,8
30,19,8
31,9,8
60,35,8
62,1,8
64,8,8
74,11,8
96,21,8
100,1,8
17,7,9
19,3,9
24,3,9
26,6,9
34,28,9
45,19,9
65,3,9
71,32,9
80,3,9
84,6,9
85,1,9
90,1,9
94,6,9
5,12,10
23,8,10
53,9,10
70,8,10
75,34,10
76,17,10
78,15,10
87,14,10
