14,11,1
30,5,1
38,11,1
54,60,1
56,7,1
63,31,1
67,31,1
76,14,1
77,52,1
80,31,1
5,7,2
7,13,2
11,27,2
18,1,2
19,46,2
25,2,2
28,27,2
29,19,2
43,12,2
48,2,2
59,3,2
61,6,2
62,1,2
65,63,2
68,13,2
75,8,2
78,1,2
1,6,3
2,4,3
3,7,3
6,10,3
12,5,3
13,24,3
15,4,3
21,10,3
24,25,3
33,22,3
34,18,3
35,19,3
40,26,3
42,7,3
45,17,3
46,5,3
52,23,3
58,3,3
64,13,3
66,5,3
4,3,4
10,21,4
16,7,4
20,1,4
23,1,4
26,34,4
27,3,4
32,19,4
36,4,4
44,34,4
47,16,4
49,6,4
50,4,4
60,6,4
70,38,4
71,31,4
72,11,4
73,9,4
79,6,4
8,15,5
9,1,5
17,53,5
22,13,5
31,9,5
37,26,5
39,28,5
41,13,5
51,2,5
53,19,5
55,5,5
57,11,5
69,39,5
74,19,5
