3,31,1
8,22,1
15,24,1
29,18,1
33,1,1
35,12,1
41,8,1
45,17,1
46,4,1
47,1,1
57,6,1
59,17,1
62,25,1
64,7,1
71,5,1
72,18,1
79,24,1
7,21,2
10,3,2
14,10,2
20,6,2
28,16,2
32,23,2
37,32,2
38,10,2
39,3,2
40,12,2
53,2,2
55,15,2
61,11,2
65,1,2
66,10,2
68,1,2
73,23,2
76,39,2
78,1,2
1,18,3
2,16,3
6,16,3
12,21,3
16,4,3
18,24,3
23,11,3
24,2,3
27,8,3
30,33,3
36,13,3
44,9,3
49,10,3
51,10,3
54,27,3
63,19,3
4,15,4
5,1,4
9,18,4
13,1,4
17,11,4
19,17,4
25,12,4
26,19,4
34,47,4
56,11,4
60,40,4
74,8,4
75,20,4
77,9,4
80,9,4
11,14,5
21,37,5
22,29,5
31,8,5
42,2,5
43,43,5
48,8,5
50,36,5
52,29,5
58,1,5
67,12,5
69,18,5
70,3,5
