5,36,1
9,1,1
10,36,1
21,1,1
29,54,1
30,15,1
40,10,1
42,3,1
44,20,1
46,26,1
54,44,1
58,2,1
62,22,1
67,10,1
75,1,1
78,26,1
2,43,2
3,11,2
6,3,2
14,27,2
17,9,2
20,5,2
26,9,2
39,25,2
48,17,2
49,14,2
50,19,2
59,2,2
69,41,2
70,40,2
72,10,2
74,11,2
77,22,2
7,25,3
13,25,3
16,2,3
23,3,3
25,6,3
27,15,3
31,4,3
35,14,3
38,22,3
41,9,3
43,10,3
52,26,3
56,14,3
61,2,3
65,33,3
68,19,3
71,20,3
73,28,3
79,29,3
4,65,4
8,36,4
11,18,4
18,13,4
19,7,4
22,39,4
24,32,4
28,31,4
34,12,4
36,4,4
53,5,4
55,15,4
63,11,4
64,18,4
76,2,4
1,43,5
12,11,5
15,19,5
32,33,5
33,35,5
37,5,5
45,13,5
47,47,5
51,18,5
57,58,5
60,1,5
66,16,5
80,8,5
