4,25,1
5,46,1
15,30,1
19,1,1
23,14,1
26,20,1
28,6,1
29,15,1
44,3,1
49,13,1
59,32,1
62,32,1
71,41,1
74,37,1
8,27,2
12,9,2
27,2,2
30,1,2
31,8,2
32,41,2
33,14,2
37,30,2
38,39,2
39,17,2
57,32,2
60,8,2
61,70,2
64,11,2
80,5,2
3,43,3
10,13,3
11,5,3
22,14,3
24,5,3
25,18,3
34,14,3
41,43,3
42,13,3
47,6,3
52,27,3
56,28,3
68,17,3
70,4,3
73,36,3
75,20,3
77,2,3
78,4,3
1,14,4
2,44,4
9,24,4
17,9,4
21,7,4
35,40,4
46,36,4
58,18,4
63,34,4
66,8,4
67,6,4
72,11,4
76,28,4
79,34,4
6,16,5
7,1,5
13,9,5
14,9,5
16,7,5
18,37,5
20,5,5
36,2,5
40,15,5
43,9,5
45,47,5
48,22,5
50,21,5
51,58,5
53,15,5
54,1,5
55,1,5
65,32,5
69,8,5
