2,29,1
6,6,1
10,35,1
11,7,1
17,6,1
18,15,1
20,13,1
23,17,1
33,6,1
39,27,1
46,3,1
50,6,1
55,7,1
67,6,1
69,38,1
73,17,1
74,18,1
76,2,1
80,7,1
3,32,2
4,35,2
8,13,2
16,10,2
27,20,2
28,32,2
29,14,2
32,17,2
43,5,2
48,2,2
49,7,2
61,17,2
63,2,2
66,11,2
72,31,2
75,15,2
1,17,3
9,30,3
13,1,3
24,11,3
41,21,3
45,2,3
51,59,3
57,2,3
60,13,3
68,17,3
70,26,3
71,57,3
77,8,3
7,19,4
14,14,4
15,13,4
19,3,4
21,52,4
22,2,4
26,9,4
31,10,4
34,27,4
36,3,4
54,40,4
56,13,4
58,24,4
59,27,4
78,5,4
79,1,4
5,38,5
12,4,5
25,25,5
30,17,5
35,6,5
37,22,5
38,29,5
40,1,5
42,15,5
44,13,5
47,13,5
52,5,5
53,28,5
62,18,5
64,11,5
65,20,5
