10,36,1
15,5,1
16,9,1
17,16,1
22,37,1
23,14,1
24,6,1
27,2,1
28,36,1
40,49,1
44,39,1
52,19,1
67,1,1
71,7,1
73,11,1
78,1,1
7,5,2
11,12,2
25,28,2
30,3,2
42,2,2
45,56,2
46,9,2
48,22,2
57,8,2
58,6,2
61,30,2
63,9,2
65,4,2
66,7,2
70,15,2
74,30,2
75,3,2
79,41,2
6,9,3
9,16,3
12,34,3
14,32,3
20,20,3
21,34,3
31,20,3
34,16,3
35,20,3
37,13,3
41,17,3
49,21,3
60,22,3
68,17,3
1,4,4
3,18,4
5,26,4
13,47,4
18,15,4
19,39,4
29,1,4
33,37,4
50,29,4
53,35,4
55,14,4
59,1,4
62,3,4
64,8,4
80,17,4
2,60,5
4,9,5
8,33,5
26,2,5
32,3,5
36,15,5
38,70,5
39,2,5
43,11,5
47,6,5
51,17,5
54,13,5
56,15,5
69,12,5
72,9,5
76,8,5
77,9,5
