8,21,1
15,18,1
18,11,1
20,16,1
25,11,1
28,6,1
44,17,1
50,34,1
53,43,1
58,37,1
65,43,1
73,21,1
75,8,1
76,7,1
80,24,1
1,66,2
13,5,2
21,12,2
27,8,2
31,1,2
32,20,2
35,25,2
36,42,2
41,12,2
43,3,2
46,5,2
48,54,2
51,9,2
56,12,2
57,1,2
64,13,2
70,5,2
72,21,2
5,13,3
10,32,3
12,31,3
23,33,3
24,21,3
26,2,3
29,25,3
37,19,3
40,14,3
42,6,3
45,12,3
52,29,3
54,24,3
59,11,3
69,45,3
3,4,4
11,4,4
16,3,4
22,46,4
30,5,4
34,6,4
38,9,4
39,8,4
49,17,4
55,65,4
67,33,4
68,49,4
78,6,4
79,61,4
2,38,5
4,17,5
6,21,5
7,16,5
9,2,5
14,21,5
17,10,5
19,6,5
33,21,5
47,35,5
60,11,5
61,31,5
62,9,5
63,20,5
66,26,5
71,6,5
74,12,5
77,11,5
