13,31,1
21,23,1
31,32,1
33,26,1
45,11,1
46,11,1
47,6,1
55,44,1
61,29,1
62,12,1
67,29,1
70,57,1
9,28,2
18,36,2
20,15,2
23,7,2
36,9,2
37,22,2
41,60,2
50,5,2
56,12,2
57,42,2
58,16,2
63,15,2
65,21,2
68,9,2
72,12,2
1,8,3
2,13,3
3,14,3
8,8,3
10,12,3
12,5,3
22,27,3
25,31,3
28,6,3
29,14,3
30,43,3
34,14,3
39,2,3
51,35,3
52,24,3
53,1,3
64,33,3
75,6,3
76,8,3
77,7,3
5,16,4
7,9,4
11,47,4
14,58,4
17,6,4
19,35,4
24,30,4
26,9,4
27,3,4
32,5,4
42,3,4
43,7,4
44,7,4
49,24,4
59,15,4
66,5,4
69,3,4
71,7,4
74,1,4
78,10,4
80,11,4
4,1,5
6,29,5
15,43,5
16,25,5
35,86,5
38,33,5
40,6,5
48,4,5
54,4,5
60,40,5
73,1,5
79,35,5
