5,46,1
9,16,1
10,30,1
14,10,1
21,16,1
23,23,1
24,2,1
34,1,1
41,2,1
43,26,1
63,12,1
64,1,1
65,32,1
69,9,1
78,3,1
3,19,2
7,12,2
11,4,2
12,8,2
31,4,2
33,1,2
36,34,2
42,4,2
44,8,2
46,8,2
54,9,2
56,11,2
58,16,2
61,22,2
62,16,2
72,17,2
74,31,2
76,6,2
1,24,3
20,16,3
22,3,3
26,11,3
28,4,3
38,9,3
39,26,3
50,10,3
53,9,3
57,62,3
70,33,3
77,6,3
79,17,3
2,26,4
8,3,4
13,28,4
16,3,4
17,19,4
19,20,4
27,6,4
29,10,4
30,6,4
35,8,4
40,2,4
49,15,4
51,22,4
52,20,4
55,19,4
66,8,4
73,11,4
80,4,4
4,12,5
6,17,5
15,40,5
18,12,5
25,9,5
32,8,5
37,9,5
45,20,5
47,45,5
48,1,5
59,10,5
60,8,5
67,9,5
68,2,5
71,22,5
75,6,5
