5,21,1
7,61,1
14,4,1
16,22,1
21,13,1
23,7,1
32,1,1
39,4,1
41,22,1
45,30,1
46,6,1
50,11,1
54,12,1
59,64,1
72,4,1
4,6,2
8,14,2
9,19,2
13,37,2
15,27,2
19,10,2
29,3,2
30,3,2
34,6,2
44,1,2
47,40,2
49,11,2
58,40,2
60,6,2
68,2,2
69,1,2
76,9,2
80,45,2
2,24,3
12,13,3
18,13,3
20,50,3
26,1,3
31,44,3
37,8,3
40,9,3
48,50,3
63,28,3
64,6,3
67,12,3
74,3,3
77,17,3
1,31,4
3,30,4
10,5,4
11,12,4
24,51,4
35,12,4
51,34,4
52,26,4
55,22,4
57,15,4
66,3,4
70,5,4
75,10,4
79,26,4
6,6,5
17,10,5
22,8,5
25,2,5
27,14,5
28,26,5
33,34,5
36,8,5
38,5,5
42,1,5
43,33,5
53,15,5
56,27,5
61,6,5
62,23,5
65,5,5
71,14,5
73,32,5
78,11,5
