3,30,1
6,12,1
8,4,1
10,5,1
18,2,1
27,10,1
34,11,1
38,32,1
44,2,1
48,9,1
49,6,1
52,28,1
57,26,1
60,17,1
61,36,1
69,2,1
70,2,1
72,15,1
73,10,1
7,2,2
14,16,2
16,8,2
23,30,2
35,12,2
40,26,2
42,6,2
43,1,2
50,15,2
63,25,2
65,21,2
71,51,2
75,16,2
76,3,2
80,24,2
2,1,3
20,29,3
21,4,3
22,40,3
26,25,3
28,3,3
30,2,3
33,2,3
37,20,3
39,10,3
46,2,3
56,27,3
59,7,3
62,6,3
66,9,3
67,21,3
74,5,3
77,44,3
1,9,4
4,18,4
11,1,4
13,7,4
15,26,4
17,8,4
19,1,4
25,68,4
29,36,4
31,15,4
32,3,4
36,28,4
53,25,4
64,11,4
5,56,5
9,57,5
12,30,5
24,5,5
41,6,5
45,27,5
47,9,5
51,19,5
54,3,5
55,16,5
58,2,5
68,13,5
78,6,5
79,11,5
