8,55,1
11,8,1
20,17,1
21,5,1
23,1,1
24,18,1
25,13,1
26,4,1
29,12,1
33,12,1
40,8,1
43,13,1
44,12,1
59,21,1
64,22,1
65,31,1
67,24,1
73,2,1
5,7,2
7,15,2
9,30,2
18,3,2
31,33,2
32,3,2
41,8,2
46,9,2
50,35,2
52,10,2
53,11,2
60,2,2
61,9,2
63,16,2
68,21,2
72,55,2
75,3,2
76,6,2
2,47,3
3,13,3
6,7,3
12,20,3
15,1,3
17,15,3
22,11,3
35,6,3
36,12,3
42,14,3
47,20,3
49,3,3
51,28,3
54,2,3
57,4,3
58,7,3
69,26,3
77,12,3
79,28,3
80,2,3
1,38,4
4,24,4
19,25,4
30,21,4
34,6,4
38,17,4
39,35,4
55,15,4
56,12,4
66,29,4
71,3,4
74,32,4
78,18,4
10,27,5
13,3,5
14,8,5
16,37,5
27,41,5
28,15,5
37,39,5
45,7,5
48,28,5
62,24,5
70,47,5
