3,10,1
11,18,1
13,4,1
21,17,1
25,29,1
35,43,1
37,10,1
40,22,1
56,1,1
58,3,1
59,30,1
62,31,1
63,40,1
67,15,1
73,6,1
77,2,1
1,22,2
2,3,2
8,26,2
9,13,2
19,14,2
23,20,2
27,37,2
29,21,2
43,23,2
44,14,2
45,30,2
51,22,2
53,15,2
64,8,2
65,9,2
66,5,2
6,37,3
7,22,3
10,1,3
16,44,3
17,1,3
18,15,3
20,49,3
28,31,3
49,1,3
52,9,3
60,21,3
68,2,3
69,11,3
75,13,3
76,10,3
79,7,3
80,9,3
15,1,4
22,26,4
24,2,4
26,20,4
30,17,4
34,16,4
36,74,4
39,13,4
41,21,4
50,1,4
54,11,4
55,28,4
61,20,4
70,2,4
71,12,4
74,17,4
4,28,5
5,1,5
12,21,5
14,20,5
31,9,5
32,12,5
33,8,5
38,4,5
42,21,5
46,24,5
47,60,5
48,46,5
57,15,5
72,1,5
78,14,5
