6,10,1
14,39,1
35,38,1
43,29,1
53,11,1
59,23,1
60,42,1
65,22,1
69,42,1
74,4,1
77,1,1
3,36,2
4,8,2
21,13,2
25,20,2
26,9,2
28,10,2
31,23,2
36,17,2
37,7,2
40,4,2
50,35,2
54,10,2
58,11,2
63,11,2
66,5,2
73,2,2
78,11,2
80,34,2
1,6,3
2,4,3
5,10,3
7,3,3
8,24,3
9,53,3
11,3,3
12,8,3
17,6,3
22,5,3
23,5,3
24,32,3
29,7,3
32,7,3
41,31,3
48,6,3
55,28,3
61,7,3
67,2,3
68,18,3
71,1,3
10,20,4
13,35,4
15,13,4
18,34,4
19,34,4
44,18,4
46,5,4
52,35,4
57,16,4
70,1,4
72,9,4
76,46,4
16,40,5
20,38,5
27,2,5
30,5,5
33,33,5
34,13,5
38,2,5
39,1,5
42,26,5
45,11,5
47,15,5
49,10,5
51,7,5
56,1,5
62,2,5
64,19,5
75,13,5
79,28,5
