5,17,1
7,48,1
8,1,1
10,1,1
16,1,1
18,19,1
20,21,1
29,14,1
32,28,1
47,27,1
51,34,1
57,6,1
58,11,1
70,22,1
71,17,1
6,6,2
11,5,2
12,16,2
13,14,2
37,20,2
38,28,2
39,3,2
40,37,2
46,19,2
50,6,2
55,11,2
56,9,2
60,14,2
62,12,2
64,15,2
65,32,2
73,18,2
1,6,3
3,15,3
9,37,3
19,19,3
21,2,3
25,11,3
26,20,3
30,12,3
36,22,3
41,6,3
43,3,3
44,13,3
54,28,3
59,6,3
63,8,3
66,1,3
67,8,3
77,42,3
78,6,3
80,1,3
14,12,4
15,55,4
22,32,4
24,16,4
31,13,4
34,32,4
49,1,4
68,48,4
69,11,4
72,3,4
79,42,4
2,11,5
4,22,5
17,18,5
23,5,5
27,1,5
28,1,5
33,19,5
35,16,5
42,2,5
45,17,5
48,73,5
52,7,5
53,10,5
61,1,5
74,27,5
75,15,5
76,22,5
