3,22,1
7,24,1
8,20,1
25,2,1
26,60,1
29,9,1
33,38,1
34,26,1
41,1,1
47,4,1
51,28,1
53,10,1
64,29,1
77,25,1
78,22,1
4,21,2
5,22,2
10,27,2
18,11,2
19,16,2
22,2,2
24,16,2
32,15,2
36,2,2
37,29,2
38,24,2
45,23,2
50,8,2
58,28,2
60,16,2
61,29,2
68,4,2
73,15,2
76,14,2
2,45,3
11,15,3
12,17,3
14,14,3
15,50,3
17,56,3
31,17,3
54,48,3
57,1,3
63,7,3
66,14,3
72,9,3
74,3,3
75,26,3
20,28,4
23,10,4
28,7,4
39,74,4
42,7,4
43,5,4
44,16,4
46,12,4
49,2,4
52,12,4
56,29,4
62,64,4
67,29,4
69,12,4
71,15,4
1,17,5
6,21,5
9,16,5
13,18,5
16,28,5
21,9,5
27,4,5
30,16,5
35,51,5
40,3,5
48,24,5
55,10,5
59,3,5
65,54,5
70,30,5
79,2,5
80,15,5
