3,2,1
4,18,1
5,8,1
14,15,1
19,11,1
20,3,1
23,13,1
26,3,1
27,7,1
29,31,1
31,1,1
34,23,1
36,11,1
43,4,1
47,37,1
49,47,1
58,14,1
76,19,1
1,65,2
9,11,2
10,10,2
15,4,2
28,32,2
32,1,2
35,8,2
45,10,2
53,48,2
60,39,2
72,10,2
74,21,2
80,9,2
2,11,3
13,21,3
30,49,3
38,15,3
41,13,3
42,9,3
44,14,3
46,23,3
50,25,3
61,1,3
62,13,3
63,16,3
64,31,3
75,19,3
79,9,3
6,3,4
11,16,4
18,22,4
21,31,4
24,43,4
25,31,4
37,3,4
39,4,4
51,7,4
54,15,4
55,6,4
56,16,4
57,16,4
59,6,4
65,25,4
67,3,4
69,16,4
77,6,4
7,11,5
8,25,5
12,8,5
16,47,5
17,18,5
22,2,5
33,29,5
40,6,5
48,47,5
52,6,5
66,1,5
68,11,5
70,42,5
71,6,5
73,1,5
78,10,5
