2,7,1
13,19,1
16,14,1
18,10,1
19,36,1
27,2,1
44,15,1
58,27,1
62,12,1
64,19,1
66,17,1
67,11,1
68,18,1
70,21,1
73,2,1
79,13,1
8,4,2
22,61,2
29,19,2
31,24,2
34,11,2
36,10,2
37,3,2
39,13,2
48,7,2
51,23,2
55,8,2
57,22,2
65,12,2
74,25,2
80,6,2
1,29,3
3,27,3
6,24,3
7,4,3
12,17,3
15,2,3
23,6,3
26,6,3
30,1,3
32,4,3
40,9,3
45,4,3
47,5,3
50,23,3
56,2,3
59,3,3
63,11,3
72,51,3
78,19,3
4,13,4
5,32,4
11,22,4
35,13,4
38,13,4
41,5,4
43,7,4
46,51,4
54,6,4
60,24,4
69,2,4
71,6,4
75,12,4
76,33,4
77,9,4
9,19,5
10,20,5
14,26,5
17,22,5
20,9,5
21,2,5
24,42,5
25,1,5
28,2,5
33,13,5
42,4,5
49,11,5
52,39,5
53,33,5
61,4,5
