4,32,97,46,63,88,29,53,39,24
42,47,49,34,93,5,19,88,98,49
12,13,70,60,46,64,34,81,33,44
82,91,26,13,69,53,9,14,76,92
11,21,26,33,99,74,7,74,48,11
24,43,57,94,56,71,36,77,34,64
13,15,35,78,9,44,30,89,100,7
46,22,56,17,38,77,52,53,96,70
79,87,95,22,58,5,72,84,64,85
93,28,7,29,46,69,86,46,13,59
60,56,96,58,59,71,68,86,52,48
81,6,61,47,13,50,12,12,87,86
95,74,95,69,90,18,7,80,91,82
74,50,12,37,86,94,8,14,87,59
88,10,85,65,14,92,72,14,41,74
45,52,47,3,71,1,14,64,80,68
17,11,14,61,9,46,47,31,61,79
90,100,50,9,14,86,3,73,16,23
23,77,16,28,75,60,62,67,98,77
73,39,16,35,69,79,73,4,41,30
32,74,77,10,26,91,62,2,67,63
10,21,36,97,6,62,55,90,63,60
9,32,57,25,15,12,97,67,32,32
98,90,72,28,38,89,39,16,83,100
82,73,15,6,71,30,85,35,15,65
94,14,37,91,13,6,95,36,1,82
49,35,64,57,22,79,63,31,46,19
72,56,46,69,47,19,77,80,93,84
60,30,47,91,89,30,32,44,10,69
24,27,42,28,13,19,70,39,1,45
3,26,9,48,44,51,14,64,67,98
19,88,66,66,62,24,49,12,86,28
9,35,9,67,25,73,24,10,43,17
86,23,4,40,36,59,18,61,18,68
70,75,84,90,33,14,52,67,45,81
77,39,12,27,76,13,89,28,1,73
46,75,54,3,59,98,44,40,95,42
21,11,41,94,28,54,82,25,56,72
86,4,30,14,20,8,58,58,35,4
88,80,2,41,21,82,25,96,100,54
36,16,23,97,13,98,61,90,33,45
50,76,5,6,71,39,53,92,57,16
77,21,49,60,53,65,52,12,82,31
9,28,78,8,47,12,98,55,45,38
55,60,43,33,54,41,2,41,20,74
9,69,99,16,48,21,62,44,7,18
58,36,36,55,49,86,54,94,39,34
28,78,79,46,42,53,21,73,77,76
59,68,2,49,47,69,56,21,60,67
19,56,97,2,17,39,100,8,34,45
90,37,2,61,99,74,26,65,11,53
19,22,63,63,97,21,52,35,20,29
11,22,49,21,99,26,54,8,63,86
69,50,53,53,74,65,15,58,35,27
86,55,82,57,54,28,95,33,30,22
100,5,83,42,82,72,93,20,46,16
19,60,91,63,18,77,53,81,57,87
55,7,38,82,43,65,98,77,65,53
97,2,89,84,40,33,49,42,99,66
31,68,39,81,33,22,24,95,31,36
47,83,3,8,17,44,40,35,19,30
12,46,49,31,91,67,21,47,89,8
52,6,15,14,1,44,91,52,61,46
6,65,23,55,26,14,37,22,1,46
58,7,22,55,43,25,98,80,84,8
14,61,50,39,23,29,65,13,33,47
75,35,79,95,67,85,1,82,12,36
91,41,21,22,46,90,23,9,6,39
78,34,99,73,41,96,95,11,24,51
69,49,85,26,90,82,60,32,59,48
100,47,81,64,28,12,87,93,63,62
40,83,29,30,65,84,33,85,89,8
60,43,27,29,19,21,22,93,80,66
30,83,74,26,99,21,55,33,16,1
6,22,35,64,57,78,12,51,65,87
61,50,60,22,85,11,87,30,83,75
51,31,71,45,53,21,28,96,45,67
79,12,67,82,63,53,78,59,14,89
27,47,69,52,29,30,20,54,70,24
19,10,19,4,82,32,78,18,6,30
33,38,74,61,85,87,57,86,66,68
64,87,70,43,76,95,28,33,3,92
100,54,32,75,54,62,46,77,8,88
84,63,11,35,1,7,94,42,19,59
56,100,76,62,23,57,42,74,46,92
56,66,100,47,70,86,88,46,18,69
6,6,46,70,32,32,59,1,48,64
16,95,97,8,58,68,54,72,62,16
21,38,55,7,56,45,99,39,94,86
13,27,45,19,79,83,45,55,16,64
93,26,37,32,26,77,58,70,56,2
7,46,2,15,9,85,46,54,49,24
85,46,86,54,15,83,28,16,62,60
34,83,99,73,20,75,49,72,90,12
59,64,1,27,79,34,71,97,60,61
67,56,72,37,24,46,61,97,35,70
60,94,16,59,78,51,61,39,87,67
58,43,31,83,65,51,73,53,53,96
24,22,22,87,33,76,92,81,71,3
66,14,23,4,42,53,23,6,91,30
70,82,20,6,25,98,90,12,81,78
72,60,43,90,79,64,30,85,26,33
1,8,83,91,30,32,72,45,99,23
81,45,69,14,65,87,68,73,73,74
46,72,31,60,80,22,36,10,100,63
8,3,45,21,19,97,74,15,94,86
63,25,47,83,59,94,18,21,93,45
47,99,18,1,54,53,78,3,26,47
50,73,46,88,89,97,9,91,79,71
51,56,85,1,100,59,18,86,86,61
77,25,36,52,70,13,32,13,46,84
45,71,86,8,89,90,45,59,56,66
22,17,6,86,16,79,47,67,93,91
68,75,78,35,95,77,42,65,1,32
91,63,39,82,97,96,84,80,44,68
32,58,81,83,29,93,39,54,93,65
92,10,61,82,54,40,52,89,100,44
64,79,68,50,87,88,26,68,25,96
30,93,85,14,14,67,61,16,71,52
54,3,70,6,27,63,15,28,94,91
