1,4,1
3,12,1
6,24,1
23,9,1
31,3,1
33,9,1
52,19,1
75,6,1
81,33,1
90,13,1
103,1,1
125,15,1
128,2,1
132,1,1
148,5,1
155,4,1
157,15,1
159,6,1
161,4,1
178,3,1
191,5,1
210,12,1
215,7,1
222,12,1
235,10,1
247,11,1
248,23,1
269,13,1
295,14,1
310,2,1
311,8,1
322,15,1
328,2,1
341,4,1
343,4,1
347,7,1
373,10,1
380,19,1
391,4,1
400,2,1
12,6,2
15,10,2
17,11,2
38,11,2
39,4,2
47,36,2
56,5,2
58,7,2
59,2,2
65,7,2
78,12,2
106,3,2
117,10,2
120,3,2
130,2,2
136,3,2
151,8,2
160,3,2
163,11,2
172,3,2
182,5,2
186,13,2
201,2,2
230,4,2
231,10,2
240,2,2
255,36,2
258,1,2
261,5,2
277,1,2
278,13,2
283,10,2
292,6,2
299,5,2
304,10,2
305,12,2
329,2,2
330,2,2
340,28,2
344,1,2
348,5,2
350,5,2
354,3,2
396,28,2
399,7,2
10,7,3
19,16,3
34,4,3
40,2,3
49,2,3
51,2,3
61,3,3
92,2,3
95,1,3
97,16,3
98,31,3
113,6,3
115,39,3
126,5,3
140,1,3
142,6,3
158,2,3
174,7,3
196,2,3
197,14,3
202,2,3
214,1,3
219,6,3
220,7,3
257,8,3
267,2,3
276,2,3
282,5,3
289,7,3
303,4,3
306,3,3
323,3,3
324,42,3
325,4,3
327,3,3
339,1,3
358,17,3
365,18,3
367,9,3
370,3,3
386,35,3
389,3,3
390,17,3
398,3,3
8,17,4
25,6,4
37,3,4
42,6,4
44,8,4
50,2,4
70,26,4
80,4,4
88,8,4
89,7,4
100,4,4
101,6,4
104,14,4
108,1,4
110,1,4
112,8,4
144,14,4
153,12,4
168,5,4
169,6,4
185,32,4
213,11,4
223,8,4
226,41,4
239,3,4
241,4,4
249,1,4
268,12,4
288,26,4
293,2,4
300,1,4
357,11,4
360,24,4
372,17,4
385,20,4
22,6,5
41,13,5
57,18,5
63,1,5
73,19,5
84,1,5
85,23,5
93,15,5
96,24,5
116,29,5
119,14,5
145,5,5
156,1,5
198,14,5
212,5,5
242,5,5
246,3,5
251,4,5
252,1,5
263,16,5
265,13,5
274,3,5
285,2,5
286,19,5
290,14,5
309,2,5
319,10,5
326,10,5
334,7,5
342,20,5
349,8,5
355,11,5
368,3,5
377,9,5
381,4,5
382,19,5
388,2,5
2,5,6
9,5,6
16,1,6
28,19,6
35,14,6
60,22,6
71,12,6
76,11,6
77,21,6
111,13,6
122,21,6
133,2,6
134,25,6
139,2,6
149,1,6
154,3,6
164,11,6
166,3,6
173,2,6
189,16,6
199,2,6
211,5,6
225,9,6
236,14,6
245,13,6
270,2,6
272,21,6
294,1,6
301,1,6
308,4,6
312,32,6
318,1,6
321,6,6
335,1,6
345,27,6
364,12,6
375,10,6
397,3,6
4,9,7
5,7,7
13,7,7
14,8,7
18,3,7
45,2,7
48,21,7
54,15,7
67,1,7
79,20,7
107,18,7
109,9,7
118,26,7
127,2,7
141,2,7
143,8,7
162,2,7
167,15,7
171,25,7
176,23,7
192,19,7
194,6,7
208,3,7
209,2,7
216,1,7
218,3,7
221,5,7
256,13,7
279,1,7
284,7,7
351,16,7
362,20,7
363,2,7
371,18,7
383,21,7
387,12,7
20,4,8
21,2,8
24,16,8
32,12,8
43,12,8
53,8,8
66,13,8
69,11,8
87,1,8
105,10,8
121,13,8
135,16,8
137,1,8
146,3,8
150,11,8
179,37,8
183,3,8
204,8,8
227,13,8
234,1,8
259,7,8
260,2,8
273,10,8
275,12,8
280,6,8
287,11,8
297,11,8
298,3,8
315,6,8
317,3,8
320,1,8
332,19,8
352,10,8
353,22,8
359,4,8
376,11,8
378,7,8
392,30,8
394,3,8
11,52,9
26,1,9
29,10,9
30,1,9
36,1,9
46,7,9
64,1,9
68,6,9
82,3,9
83,8,9
86,18,9
102,26,9
114,1,9
131,17,9
152,12,9
165,7,9
175,4,9
181,4,9
184,1,9
187,13,9
195,6,9
203,5,9
206,17,9
217,5,9
233,3,9
237,4,9
238,1,9
244,16,9
250,1,9
254,11,9
262,8,9
264,4,9
266,8,9
271,2,9
281,12,9
307,1,9
314,9,9
316,22,9
333,7,9
337,6,9
338,2,9
366,1,9
374,11,9
379,10,9
384,6,9
395,2,9
7,7,10
27,19,10
55,22,10
62,8,10
72,8,10
74,1,10
91,2,10
94,12,10
99,3,10
123,2,10
124,11,10
129,14,10
138,13,10
147,10,10
170,27,10
177,43,10
180,1,10
188,1,10
190,1,10
193,35,10
200,4,10
205,18,10
207,5,10
224,6,10
228,18,10
229,7,10
232,1,10
243,1,10
253,4,10
291,6,10
296,13,10
302,6,10
313,2,10
331,16,10
336,1,10
346,6,10
356,1,10
361,14,10
369,2,10
393,2,10
