1,10,1
8,3,1
12,9,1
14,4,1
21,2,1
26,24,1
39,2,1
51,16,1
55,3,1
62,8,1
69,1,1
88,10,1
125,1,1
156,2,1
157,28,1
166,6,1
171,6,1
177,7,1
185,23,1
190,6,1
208,2,1
212,6,1
230,7,1
241,8,1
244,23,1
256,9,1
263,20,1
281,1,1
288,20,1
293,12,1
308,1,1
313,10,1
323,17,1
333,5,1
362,5,1
365,9,1
368,2,1
378,22,1
381,6,1
383,23,1
397,7,1
3,10,2
4,9,2
6,12,2
23,7,2
46,6,2
60,8,2
65,7,2
77,20,2
94,46,2
99,12,2
103,3,2
134,7,2
145,19,2
148,20,2
150,2,2
170,5,2
179,8,2
186,13,2
193,3,2
197,7,2
213,10,2
217,10,2
229,1,2
235,5,2
252,2,2
255,4,2
258,33,2
260,19,2
331,4,2
339,8,2
349,9,2
354,7,2
356,8,2
361,4,2
373,23,2
379,2,2
391,13,2
10,3,3
20,5,3
28,7,3
34,3,3
67,13,3
68,1,3
73,4,3
83,2,3
101,24,3
102,6,3
105,7,3
108,12,3
111,2,3
127,24,3
137,1,3
142,11,3
143,5,3
159,27,3
165,4,3
181,1,3
187,11,3
188,15,3
199,3,3
202,5,3
207,1,3
211,18,3
232,3,3
245,11,3
257,11,3
265,1,3
267,23,3
275,1,3
277,5,3
278,17,3
297,20,3
302,12,3
311,6,3
319,11,3
357,17,3
375,10,3
384,10,3
390,13,3
11,2,4
19,6,4
24,16,4
25,3,4
27,11,4
35,3,4
40,15,4
54,20,4
61,2,4
64,3,4
76,12,4
89,2,4
93,4,4
98,5,4
120,13,4
132,1,4
141,10,4
155,4,4
169,12,4
201,1,4
205,10,4
215,23,4
223,2,4
228,3,4
251,1,4
285,11,4
286,12,4
292,27,4
315,10,4
334,6,4
340,7,4
341,3,4
343,36,4
346,15,4
348,26,4
350,6,4
352,12,4
353,7,4
370,7,4
382,5,4
387,12,4
7,29,5
15,7,5
29,2,5
33,5,5
47,18,5
57,9,5
59,8,5
70,22,5
72,5,5
95,10,5
118,3,5
119,12,5
122,12,5
139,17,5
144,12,5
153,26,5
178,27,5
183,15,5
203,8,5
209,26,5
214,9,5
231,1,5
240,4,5
242,10,5
287,4,5
294,8,5
299,8,5
306,6,5
321,6,5
322,2,5
332,5,5
336,11,5
355,1,5
363,16,5
374,5,5
376,11,5
385,5,5
16,6,6
18,33,6
32,1,6
36,28,6
58,12,6
75,2,6
78,1,6
90,6,6
92,6,6
110,24,6
114,2,6
124,6,6
129,5,6
131,2,6
133,2,6
151,4,6
160,20,6
162,5,6
176,13,6
184,4,6
192,6,6
194,5,6
220,42,6
224,30,6
226,3,6
227,17,6
238,10,6
239,1,6
248,12,6
249,2,6
253,13,6
276,1,6
284,13,6
366,4,6
369,9,6
372,18,6
389,1,6
395,1,6
396,15,6
2,9,7
5,5,7
9,10,7
13,16,7
17,15,7
30,2,7
42,3,7
49,3,7
50,2,7
82,1,7
87,25,7
96,12,7
104,11,7
121,5,7
128,14,7
147,13,7
163,18,7
164,4,7
167,9,7
174,25,7
200,9,7
219,12,7
234,9,7
236,12,7
247,10,7
250,22,7
259,5,7
261,8,7
262,9,7
270,11,7
274,2,7
279,2,7
303,10,7
304,7,7
305,6,7
318,18,7
328,2,7
344,10,7
347,9,7
358,9,7
394,2,7
22,15,8
31,6,8
37,2,8
41,10,8
44,1,8
45,1,8
79,2,8
91,2,8
112,2,8
117,3,8
123,2,8
136,6,8
138,7,8
140,9,8
158,13,8
168,3,8
173,25,8
182,22,8
189,1,8
191,14,8
196,3,8
222,3,8
273,11,8
283,10,8
291,23,8
296,4,8
298,2,8
300,15,8
301,2,8
307,36,8
312,7,8
316,14,8
325,7,8
338,21,8
342,16,8
359,16,8
360,1,8
371,6,8
377,4,8
380,25,8
392,2,8
398,9,8
399,2,8
48,5,9
53,3,9
56,1,9
66,11,9
71,15,9
74,2,9
80,19,9
81,8,9
85,9,9
86,16,9
107,3,9
115,23,9
116,2,9
126,2,9
135,1,9
149,1,9
152,13,9
154,25,9
161,1,9
172,24,9
195,4,9
198,3,9
204,10,9
210,15,9
216,17,9
218,3,9
225,8,9
237,3,9
243,8,9
246,5,9
268,5,9
272,4,9
282,6,9
290,14,9
310,15,9
317,15,9
320,12,9
324,10,9
326,17,9
327,9,9
329,17,9
367,1,9
386,1,9
38,40,10
43,11,10
52,11,10
63,19,10
84,1,10
97,3,10
100,8,10
106,8,10
109,3,10
113,29,10
130,3,10
146,14,10
175,3,10
180,17,10
206,15,10
221,14,10
233,20,10
254,34,10
264,7,10
266,8,10
269,23,10
271,1,10
280,13,10
289,4,10
295,14,10
309,3,10
314,10,10
330,7,10
335,10,10
337,4,10
345,2,10
351,1,10
364,21,10
388,2,10
393,1,10
400,2,10
