69,73,43,61,24,48,47,57,100,12
53,42,79,6,74,79,49,63,39,49
75,31,86,59,78,96,100,47,5,82
24,4,29,62,84,20,71,19,100,79
46,87,18,7,60,24,85,46,32,32
43,70,96,47,100,75,95,86,63,45
77,45,88,25,50,66,100,72,23,29
45,34,17,41,92,12,76,23,73,28
24,33,93,11,46,78,91,89,80,72
19,33,14,21,16,67,47,14,96,88
19,51,59,12,93,48,45,30,20,6
95,83,56,95,91,21,100,40,27,38
16,85,13,52,92,60,55,18,19,85
42,39,23,18,9,24,67,44,24,47
31,14,12,19,6,73,40,66,47,59
86,99,4,49,95,49,31,20,27,13
33,42,43,59,83,11,33,89,46,7
44,8,63,57,15,37,32,75,50,69
50,7,8,26,3,34,82,15,19,18
73,29,76,78,75,98,64,44,31,77
73,34,92,73,5,78,42,83,11,79
13,84,34,16,95,31,58,78,72,56
59,10,1,57,40,46,63,66,74,49
2,78,78,15,93,52,1,6,63,14
1,74,87,22,5,100,25,71,18,40
38,47,80,80,72,39,83,85,41,15
51,92,95,78,73,16,93,17,5,57
20,97,54,24,10,83,14,11,92,93
77,74,98,9,36,57,33,84,42,77
89,51,94,7,17,31,6,93,67,95
13,99,64,52,67,8,61,81,41,7
82,21,56,11,34,92,1,73,72,95
1,11,23,40,34,95,21,55,63,84
55,38,23,62,34,44,73,1,48,96
28,48,88,24,40,62,55,36,55,85
48,86,45,91,77,99,4,66,18,37
33,49,3,39,47,35,90,21,74,9
91,21,44,87,42,92,79,19,30,94
40,59,88,35,80,49,55,56,32,91
55,48,4,66,31,67,19,55,4,42
91,92,13,54,16,3,45,63,30,15
31,67,26,20,7,5,63,34,85,5
42,87,92,3,8,38,31,83,55,83
2,24,94,50,44,13,56,77,72,29
93,71,95,83,67,17,92,37,78,36
53,88,36,49,75,30,65,59,57,2
47,61,34,71,59,63,23,39,33,14
91,60,26,21,63,33,79,55,8,26
47,59,4,71,22,9,52,27,58,3
84,66,63,89,22,39,18,60,94,82
45,48,54,58,57,18,52,77,32,59
56,37,31,85,75,52,77,27,32,20
53,42,19,73,54,64,55,32,45,65
64,8,82,55,27,68,70,86,61,99
55,11,47,43,14,45,29,48,5,37
22,11,84,45,97,51,6,18,76,7
33,70,19,43,7,59,62,44,46,79
6,84,52,5,26,12,100,31,98,95
40,94,25,14,39,7,77,60,30,47
14,49,74,32,52,42,71,24,25,39
97,81,96,12,51,69,63,62,29,31
87,44,73,46,20,81,50,94,20,44
30,43,60,94,9,17,22,85,14,70
100,88,79,80,32,38,28,36,47,69
36,100,20,21,66,59,66,45,16,48
57,6,49,95,29,75,64,36,65,85
7,63,48,65,7,9,78,43,6,14
10,4,58,68,45,22,36,7,69,84
73,34,60,80,43,3,55,34,52,94
18,55,45,71,72,75,90,23,75,35
37,72,87,53,77,94,52,53,2,55
30,45,40,60,94,67,92,26,3,14
75,99,87,12,50,14,9,20,37,36
99,68,41,33,56,17,81,35,68,13
62,7,91,93,13,17,59,39,33,76
54,95,79,57,19,65,10,8,76,47
66,21,30,89,38,7,59,34,3,93
60,61,14,89,74,83,83,36,87,53
16,44,70,56,57,28,35,49,19,16
51,17,51,99,84,56,82,49,7,6
68,11,54,47,70,6,7,56,55,60
85,44,61,46,72,14,14,58,49,82
27,53,88,25,9,33,4,1,96,45
32,61,55,63,100,9,92,33,31,77
26,64,67,73,46,12,100,28,24,77
99,78,78,88,98,57,16,67,56,79
31,18,5,67,8,53,60,36,89,16
54,98,43,7,6,13,63,41,97,57
32,9,74,52,3,16,88,3,82,92
32,50,10,91,54,13,3,59,96,66
55,55,66,22,6,94,18,16,89,17
89,9,6,70,34,10,58,86,19,5
18,87,58,48,77,26,26,23,9,31
81,33,47,80,78,79,53,15,62,85
13,69,90,93,38,89,97,32,20,14
30,67,27,31,40,63,79,90,91,47
14,51,72,78,1,9,23,3,20,15
79,80,80,3,36,60,3,39,85,87
88,89,19,94,14,54,9,100,30,18
68,21,8,65,1,80,37,75,23,53
