90,72,4,33,84,68,83,31,14,80
40,31,38,21,95,36,43,33,90,23
13,40,98,5,46,80,79,21,67,87
16,100,53,56,62,97,52,4,74,47
31,28,69,79,89,57,62,10,25,66
34,100,16,80,84,12,67,12,89,85
29,82,28,65,37,64,80,54,72,43
47,54,44,60,70,43,38,15,15,100
92,89,91,74,79,80,60,96,99,26
67,85,20,30,78,99,100,10,12,33
10,62,42,74,51,68,2,11,29,85
70,54,12,18,33,60,94,36,77,81
15,82,35,22,81,48,58,81,26,50
35,10,56,8,13,86,45,32,94,37
64,42,28,62,15,68,38,33,75,51
53,73,88,37,20,74,69,90,81,59
4,20,8,88,39,37,79,46,72,73
13,73,73,72,42,84,88,18,96,88
51,55,91,16,19,8,14,97,58,88
85,1,64,48,1,36,60,62,47,45
15,95,16,39,10,34,74,95,8,2
40,84,83,86,61,50,15,40,57,37
44,53,10,20,45,16,7,94,60,58
72,47,15,87,44,77,9,55,4,19
27,87,94,30,91,79,87,56,80,89
34,23,82,82,12,22,38,52,36,100
19,7,80,15,51,100,14,98,7,66
17,17,28,23,39,83,35,61,28,24
71,21,10,60,3,89,8,22,4,23
33,48,67,16,84,90,45,42,93,62
33,27,42,20,93,68,59,27,91,57
23,13,15,47,28,19,9,99,87,5
72,83,55,82,81,77,37,26,18,86
17,22,66,47,47,25,93,65,95,25
98,2,68,43,69,43,50,68,22,47
92,93,43,38,94,85,13,86,35,92
90,89,39,52,62,36,88,63,100,80
10,39,7,61,12,29,44,69,79,95
49,79,20,3,14,25,28,66,33,76
10,63,43,53,4,32,72,1,53,74
15,29,6,32,69,85,33,1,82,44
53,2,58,11,4,58,40,21,75,72
91,2,54,11,10,82,54,74,66,39
81,4,95,31,53,5,6,30,35,74
56,30,85,3,31,98,50,3,17,60
49,52,32,42,44,15,87,94,67,97
51,38,32,14,97,53,50,26,94,39
50,66,30,11,59,53,41,34,89,49
97,100,55,39,12,25,43,100,62,56
56,32,29,7,91,70,3,21,45,70
45,91,43,53,19,26,69,2,22,52
29,77,14,34,30,91,68,32,72,26
26,15,28,51,88,61,81,66,91,39
28,91,20,6,1,67,80,73,79,23
83,65,85,9,32,84,92,40,38,2
87,75,66,41,34,49,89,55,91,55
23,94,40,57,80,29,37,29,52,70
41,90,18,59,35,95,20,9,85,41
56,70,32,83,92,63,89,37,20,83
33,34,30,8,64,26,42,31,42,29
80,26,48,24,14,49,49,37,29,5
77,57,22,75,9,98,5,56,79,84
65,91,28,79,65,82,72,12,6,28
36,6,92,66,23,34,94,100,88,44
54,54,1,70,2,85,38,48,3,81
92,32,46,64,6,90,3,66,89,50
56,42,46,17,100,1,84,13,55,72
21,31,88,45,92,26,80,75,16,73
46,100,35,70,75,10,95,20,51,6
76,99,33,14,21,34,36,21,32,3
28,12,2,99,52,29,57,72,3,95
25,9,71,17,57,5,62,42,8,71
85,78,38,43,94,60,69,37,50,92
