10,17,11,89,71,20,81,16,55,50
23,81,30,26,66,66,7,62,36,68
57,17,26,66,98,43,31,26,2,3
34,3,55,57,41,29,62,24,21,89
55,52,60,9,96,25,97,40,22,71
45,26,58,47,78,22,24,60,66,3
92,81,69,16,62,97,15,95,90,28
72,74,98,78,11,74,90,64,58,19
96,88,82,98,81,57,18,90,56,19
32,52,45,95,96,70,69,72,72,37
74,51,35,98,40,1,18,82,68,59
17,32,82,54,93,36,5,94,68,59
40,89,32,94,55,78,98,95,83,12
56,82,84,70,22,68,71,15,83,19
68,17,35,79,59,39,32,6,68,34
86,72,82,23,62,85,54,40,51,76
41,78,95,28,59,2,25,59,38,14
86,93,17,78,63,4,61,90,71,98
41,29,72,3,32,49,51,60,81,61
60,32,38,18,65,62,36,99,8,69
33,46,84,5,1,35,33,60,60,38
17,78,81,47,85,53,81,76,88,78
58,16,81,16,45,77,72,68,47,6
96,47,55,94,76,20,34,87,3,77
77,35,95,25,72,61,1,41,55,57
68,16,12,95,20,47,31,64,36,14
83,48,35,60,56,14,40,75,87,74
56,57,55,63,85,27,24,80,41,31
58,67,63,61,96,28,25,15,43,33
60,81,6,54,71,72,95,25,22,89
48,72,24,95,1,92,71,83,63,35
54,13,37,23,71,57,2,3,18,16
96,72,22,47,24,70,35,18,47,51
16,25,68,40,6,86,4,84,33,72
93,27,94,36,65,31,43,50,75,13
99,19,62,51,58,3,64,98,76,94
53,41,45,70,35,28,75,86,34,37
93,74,9,42,95,53,21,27,96,63
45,96,6,77,26,86,95,50,3,9
64,58,51,69,100,36,87,68,20,2
52,67,88,20,88,92,14,5,24,97
90,46,41,62,81,37,71,70,88,97
2,78,27,96,63,64,28,38,15,54
20,54,62,81,33,53,36,43,13,8
6,71,53,31,38,39,72,59,39,15
81,33,84,58,80,24,93,26,60,1
51,73,77,51,86,74,35,2,27,63
36,35,93,36,45,30,80,19,14,62
49,8,83,21,5,74,94,49,9,26
1,10,52,81,87,55,25,33,42,45
72,78,45,96,16,77,65,65,71,63
74,9,56,87,59,36,94,33,50,1
85,22,93,46,98,48,78,80,69,28
41,53,72,34,92,80,73,68,22,21
10,64,65,74,75,43,7,1,87,11
73,27,6,9,1,31,62,24,98,100
10,14,1,33,70,57,68,20,5,55
33,43,4,38,52,73,3,90,56,78
58,53,78,42,6,89,32,4,37,23
1,72,88,54,39,27,16,5,1,96
34,86,9,80,53,54,57,66,25,85
43,67,36,63,56,2,48,9,33,27
34,66,32,46,53,45,16,96,22,83
3,85,66,64,28,45,30,7,98,48
26,31,29,11,83,80,4,17,60,98
90,74,44,63,61,64,36,66,40,45
80,64,44,85,85,12,85,38,19,75
2,38,94,26,60,23,99,55,35,100
66,51,92,3,3,14,14,72,97,18
12,71,33,99,90,64,46,43,39,70
38,45,97,36,83,77,13,2,52,36
51,37,78,17,70,74,98,81,71,67
44,100,98,4,8,81,49,84,71,21
91,22,45,13,17,40,27,52,60,51
15,10,63,94,61,90,96,28,14,8
45,28,41,19,57,90,57,98,2,82
16,45,26,37,3,81,85,3,78,40
17,81,55,4,12,100,39,1,58,30
87,76,51,15,77,14,72,13,63,50
91,43,78,84,13,96,54,17,67,8
55,87,72,22,59,63,98,40,88,41
91,87,48,76,99,67,29,90,87,44
38,77,58,67,68,20,90,45,58,45
72,8,92,50,91,69,64,80,54,97
44,15,37,85,4,73,25,2,64,61
97,73,30,26,92,55,96,29,88,80
77,19,94,29,67,86,55,55,74,97
16,82,33,70,42,79,72,88,61,16
90,23,51,11,85,61,69,74,20,49
56,74,68,21,50,38,79,77,8,67
55,91,42,82,38,86,87,89,25,37
17,98,30,91,58,25,94,51,15,19
73,89,61,3,78,19,9,62,45,100
75,30,12,49,71,81,86,41,48,32
4,85,13,13,30,17,98,23,25,15
66,29,55,33,64,26,31,31,1,81
12,94,24,51,96,31,88,14,72,89
66,47,91,27,97,98,54,71,41,76
19,81,7,28,51,17,53,44,68,4
79,53,30,55,76,40,24,38,11,14
36,11,3,83,100,15,72,55,57,37
21,28,7,73,31,42,74,66,56,10
39,71,67,89,92,72,10,94,19,94
91,41,57,99,65,39,50,13,100,84
60,9,84,1,73,72,65,28,87,41
9,92,14,79,92,55,73,89,86,51
89,76,16,25,74,4,61,50,37,91
97,88,28,55,35,26,11,25,84,34
10,58,15,61,28,65,52,84,5,62
63,74,24,51,53,34,63,64,49,14
14,73,5,22,48,57,23,99,90,79
6,51,33,71,86,53,52,74,53,92
73,84,73,68,88,40,41,63,66,70
73,96,91,100,21,91,69,50,84,67
89,32,93,34,11,81,47,5,98,10
11,69,67,59,32,47,45,51,19,92
1,74,62,98,62,26,85,68,4,80
24,68,47,79,9,60,69,8,88,80
67,38,75,74,57,62,97,43,62,33
43,44,63,12,6,78,93,31,75,2
94,99,76,45,68,48,53,34,54,39
98,82,34,81,25,88,79,52,13,53
12,31,55,66,92,13,88,58,44,79
24,78,68,96,44,3,80,45,12,31
53,48,81,22,20,51,56,54,67,42
2,42,81,5,71,97,61,30,41,42
70,50,85,44,100,99,92,91,18,90
25,98,31,4,55,86,39,95,42,70
47,71,1,75,89,68,89,13,52,6
77,21,3,15,2,3,87,11,59,99
54,70,5,27,6,90,55,54,71,2
76,72,22,70,13,46,9,29,95,41
27,33,94,66,43,12,30,99,15,21
27,46,31,12,31,4,70,96,62,20
39,5,33,58,41,97,27,22,90,14
59,25,45,84,82,26,9,75,81,42
91,66,71,12,74,98,31,57,97,30
1,5,86,68,31,51,22,49,18,91
50,95,23,56,4,52,43,75,47,91
78,69,39,26,45,51,67,82,8,78
20,100,57,59,78,26,70,55,51,6
96,92,26,49,4,38,92,92,2,18
79,62,42,97,48,56,50,66,69,20
47,87,5,68,42,19,55,79,68,58
55,53,66,95,96,65,30,32,34,55
97,4,99,98,69,2,62,25,96,81
83,57,61,6,79,49,51,95,84,64
74,25,4,89,35,29,91,56,80,32
12,63,51,34,96,18,61,28,57,26
69,98,2,8,26,62,97,70,34,90
12,40,78,43,22,82,91,77,5,21
87,96,98,52,57,88,85,7,53,78
98,8,14,38,64,75,80,32,88,60
69,23,72,89,96,54,93,45,52,24
1,77,26,21,64,64,87,49,87,80
73,94,13,18,86,69,67,52,78,57
61,2,33,45,63,69,37,77,75,78
12,11,99,85,6,35,28,73,16,39
87,61,64,25,31,12,100,88,55,67
41,95,6,30,96,11,47,97,73,85
30,35,96,82,66,73,29,34,21,2
85,55,92,61,8,17,43,89,7,20
27,25,72,40,24,63,89,36,38,99
15,23,4,22,88,55,89,36,55,75
90,24,96,54,41,22,61,34,95,75
53,10,31,1,33,93,55,18,41,75
70,97,18,19,73,87,79,59,9,4
67,48,46,19,7,9,45,38,58,63
24,96,72,57,41,52,100,32,56,16
37,21,10,95,10,88,56,30,43,19
93,48,69,2,75,13,65,31,54,99
40,99,57,15,23,70,39,56,19,85
4,87,31,81,54,87,59,4,96,32
40,56,53,74,7,48,7,21,6,89
8,58,30,24,68,41,77,47,97,91
72,79,96,98,17,10,48,91,31,99
93,46,60,86,71,82,3,92,67,68
87,96,64,90,81,62,94,2,57,65
78,69,3,55,45,52,99,46,95,83
1,46,25,82,77,25,75,81,60,70
2,16,19,58,48,48,16,68,2,89
37,65,63,17,23,81,79,60,84,84
65,10,36,24,16,4,22,75,95,72
99,75,46,16,40,55,78,15,67,49
77,49,55,44,15,96,69,11,45,69
29,7,75,34,35,100,74,97,35,13
100,19,95,93,41,66,28,13,91,55
32,26,5,29,58,70,26,98,4,1
37,25,46,87,30,18,16,56,50,88
9,26,1,63,62,31,98,17,67,79
64,23,81,69,15,17,20,9,46,94
53,47,28,30,31,45,31,5,17,34
70,19,15,51,66,36,9,55,86,99
69,90,25,79,75,80,8,6,88,100
59,60,72,70,51,89,70,40,21,62
69,90,31,81,89,92,95,62,33,85
62,20,16,70,48,95,56,44,26,82
82,72,97,97,7,88,54,61,33,91
100,28,22,22,73,91,79,30,26,96
13,32,76,10,63,65,28,42,73,72
86,73,70,57,24,70,98,85,29,25
26,68,71,68,69,86,44,36,84,28
41,79,24,66,77,25,79,7,31,2
93,43,19,61,27,74,84,1,29,64
14,75,41,12,49,76,44,31,2,11
71,49,18,78,5,64,43,78,20,52
57,58,30,71,85,12,87,97,30,78
87,89,34,30,93,4,17,80,85,25
96,88,60,45,19,45,29,46,99,5
19,79,81,87,36,63,86,83,85,55
47,4,53,36,5,30,23,92,27,7
8,10,37,11,76,51,11,89,2,39
68,80,23,27,43,56,87,89,67,29
