49,8,58,8,44
62,54,12,73,39
50,31,90,67,70
53,51,57,5,81
29,65,43,71,71
83,8,70,97,72
64,96,22,8,61
6,24,91,86,40
22,78,73,84,40
26,91,48,17,14
80,79,68,28,47
99,49,65,13,37
69,30,61,85,81
45,82,84,21,29
58,56,42,62,6
52,50,91,51,77
83,42,64,68,80
78,68,68,66,1
42,38,81,94,84
29,32,82,9,67
54,91,55,35,65
39,77,83,29,80
93,78,67,78,33
67,22,57,43,76
37,21,53,23,95
22,3,64,65,89
92,99,52,14,91
5,36,84,95,20
33,59,76,27,2
4,54,73,13,71
1,3,82,93,33
36,29,34,78,46
50,13,92,10,61
52,15,52,9,95
86,55,56,42,67
98,16,83,59,75
80,36,57,67,87
11,14,42,63,25
22,18,52,34,91
99,46,52,23,62
36,96,35,92,47
4,45,89,86,79
89,84,23,81,40
88,20,49,5,93
64,76,42,36,75
8,98,26,38,10
58,62,42,93,92
9,99,43,42,98
32,41,21,95,17
48,21,96,81,46
88,82,86,57,87
62,56,84,87,11
67,34,4,94,98
7,56,74,30,71
55,49,95,13,5
85,2,78,75,80
67,34,30,56,88
26,99,37,9,82
15,40,8,70,68
86,71,55,72,24
15,68,66,75,36
28,59,2,36,12
66,61,44,63,81
49,80,62,29,29
68,7,28,67,49
15,46,13,46,95
50,90,62,10,90
96,77,81,99,83
96,10,99,73,61
75,80,71,8,97
63,57,16,74,78
66,44,18,98,75
47,5,27,58,84
99,3,44,37,23
43,25,81,86,9
95,25,45,54,87
17,79,19,70,53
86,98,49,45,66
68,61,58,72,84
67,51,81,45,56
