58,24,63,52,33
19,74,64,6,84
46,52,26,40,83
50,48,15,73,70
5,76,70,13,56
99,79,6,72,83
92,79,86,79,85
42,50,66,33,1
9,28,58,73,30
17,88,96,83,44
75,74,79,15,55
26,65,30,98,34
10,37,26,68,81
90,17,61,49,52
55,8,41,56,57
91,96,51,34,32
16,35,61,8,36
55,63,24,13,4
74,77,73,41,23
37,70,78,2,87
7,40,78,52,49
35,18,30,58,22
49,11,18,49,94
74,3,81,42,38
15,32,55,45,54
18,4,20,69,82
19,25,48,86,19
77,4,11,25,23
61,67,42,52,10
39,47,8,35,73
68,21,25,10,14
87,38,85,68,59
78,96,72,2,61
24,33,97,10,30
94,65,47,40,56
45,87,49,49,23
10,72,85,74,1
22,52,89,8,57
36,92,64,24,54
60,81,19,67,2
43,24,8,30,67
93,98,72,45,2
21,71,87,91,31
9,35,40,74,77
12,4,88,97,38
67,12,59,22,58
2,5,46,13,81
87,21,58,45,4
30,46,18,53,6
82,83,2,97,10
55,35,22,5,69
76,41,82,16,48
92,49,7,87,41
97,10,36,26,98
95,68,30,3,58
58,78,7,76,29
17,75,65,19,28
72,90,69,72,21
57,14,52,85,63
73,74,89,36,82
81,61,28,87,29
92,11,36,46,4
87,18,43,13,14
42,12,51,78,48
18,9,67,31,74
10,75,43,67,50
13,70,31,71,1
44,77,37,25,4
53,5,95,38,40
97,37,16,42,61
83,64,19,99,51
9,56,64,78,59
37,68,29,69,66
26,39,41,20,65
13,76,44,39,70
63,25,20,89,61
26,7,12,19,43
82,27,40,54,61
66,86,18,87,47
8,94,5,7,96
