32,60,65,25,33
97,18,65,99,43
42,65,11,92,23
55,39,64,44,52
12,60,41,27,88
3,90,71,20,81
60,15,63,85,30
85,56,74,74,54
64,94,96,20,31
14,52,90,3,6
58,77,85,84,7
97,41,50,14,19
29,12,56,81,42
54,19,55,2,54
48,10,1,88,49
57,87,47,53,56
52,66,76,67,71
51,64,75,59,52
56,50,56,81,50
75,71,77,85,96
13,18,96,33,66
95,12,25,49,80
14,4,1,3,73
91,29,50,55,72
85,40,74,29,3
89,2,26,64,86
73,76,50,67,95
73,83,75,45,4
59,94,34,93,37
52,63,38,38,9
49,10,13,31,79
19,9,35,79,36
79,59,3,29,38
98,8,42,85,76
43,58,47,43,71
62,18,52,32,47
44,38,8,32,67
60,60,68,62,75
69,23,39,54,73
25,92,20,97,74
19,11,93,63,91
62,41,87,11,73
46,99,76,27,54
84,6,11,28,29
81,17,64,97,33
37,28,95,62,36
64,95,11,72,44
64,17,59,92,21
6,32,87,51,35
91,81,24,95,90
29,47,85,24,35
26,20,92,46,4
36,77,78,84,91
77,73,63,18,27
17,43,74,86,48
22,89,29,35,99
86,4,18,87,16
67,23,55,64,60
26,13,59,79,1
50,63,39,39,73
33,31,9,95,80
95,16,93,51,22
20,96,28,72,40
87,63,54,76,83
67,13,39,13,16
14,48,81,71,79
16,95,99,92,45
75,28,26,93,68
64,95,11,44,73
42,56,75,8,20
15,45,3,33,98
99,5,32,44,49
64,57,65,9,13
91,89,25,21,64
37,28,20,51,28
4,64,47,66,8
47,52,1,45,21
31,12,16,59,81
62,39,61,85,26
42,70,48,5,71
