94,91,20,26,64
6,38,21,80,96
52,10,62,82,63
62,22,66,10,10
60,25,54,2,15
56,10,43,62,94
87,40,91,33,56
4,70,90,37,90
94,94,15,94,38
60,15,2,76,28
83,50,84,33,36
96,52,83,74,9
14,53,18,1,32
63,22,22,21,37
74,70,14,11,15
35,77,57,3,43
27,36,23,41,14
96,82,99,48,31
70,76,98,81,81
31,49,65,28,25
6,55,52,39,26
59,33,48,39,31
46,61,21,78,20
29,9,29,45,86
40,5,83,25,69
5,77,17,41,66
43,89,17,82,56
84,30,76,51,74
74,2,88,8,29
1,3,84,69,99
11,89,25,33,36
88,66,76,61,89
71,70,84,54,38
31,38,28,68,73
31,90,96,18,86
57,37,66,58,79
51,84,74,97,63
28,55,69,1,62
19,58,17,3,74
99,72,37,3,59
78,39,88,46,38
64,62,66,7,90
11,27,76,75,27
26,60,27,81,36
86,51,97,12,18
66,6,83,84,22
66,99,83,88,64
39,28,36,67,33
33,52,2,97,31
57,17,43,19,50
98,79,11,80,69
60,74,79,18,54
76,77,3,10,62
16,69,49,24,52
19,93,57,82,63
12,3,13,44,53
5,77,95,3,16
9,79,53,16,98
46,5,32,70,24
34,49,14,59,39
6,35,6,47,37
15,81,99,75,77
43,41,82,24,19
24,98,17,88,18
80,74,44,78,36
94,98,15,95,33
32,89,93,87,85
79,62,55,50,67
51,91,31,60,82
26,5,30,93,79
76,64,25,96,70
51,6,46,5,99
5,43,67,67,33
1,89,91,68,58
65,59,98,89,22
78,35,49,51,63
45,45,4,90,55
62,85,32,18,2
22,48,56,93,91
53,27,9,85,94
