17,19,21,88,35
48,72,50,51,34
56,70,41,24,34
80,77,41,17,51
52,32,73,91,23
57,15,91,83,31
66,59,61,34,48
36,60,19,51,24
88,42,78,31,48
41,11,75,2,58
93,80,62,93,13
54,75,12,23,25
97,48,36,63,79
64,78,6,22,59
67,96,39,79,86
33,65,19,70,34
19,8,20,23,5
65,18,83,2,13
11,15,71,47,86
27,74,23,63,46
24,45,39,31,34
9,5,26,61,68
90,63,15,15,57
85,53,24,86,91
7,38,49,45,39
31,34,99,12,6
31,90,86,16,52
24,96,45,42,92
12,71,59,77,32
16,45,82,67,70
89,61,47,66,53
43,86,55,32,18
41,21,27,52,8
8,74,9,22,12
23,70,86,53,68
58,70,72,51,39
77,20,59,74,13
92,60,20,56,32
37,64,73,89,55
98,95,10,44,87
69,77,55,65,41
48,13,64,65,34
33,11,91,32,65
29,68,44,98,21
1,77,83,69,67
84,39,17,67,8
8,7,5,96,95
60,50,39,41,76
80,25,57,40,96
23,25,92,73,75
69,8,25,92,66
59,10,3,8,33
6,65,14,28,87
24,16,12,10,62
78,38,37,75,91
53,59,92,78,39
40,4,30,22,13
57,13,26,75,4
33,46,28,3,90
86,98,39,78,63
80,18,51,97,49
60,76,95,32,56
52,42,97,8,12
83,16,88,38,15
4,68,74,89,26
77,50,75,82,12
90,68,52,83,2
68,26,55,81,63
88,22,50,9,62
70,4,22,96,52
76,69,31,75,75
87,20,62,14,94
15,42,22,2,12
61,89,35,38,21
58,93,46,61,41
65,64,92,12,93
23,34,30,77,33
80,46,21,17,83
39,36,72,38,48
24,94,66,64,66
