33,48,98,31,53
56,84,24,68,52
40,81,68,30,57
77,6,65,20,22
21,38,89,96,38
26,15,34,70,6
61,65,91,87,99
87,14,28,70,15
72,19,63,87,54
83,70,37,5,56
36,36,88,12,72
74,58,13,28,36
85,37,38,48,57
4,91,27,21,18
54,27,45,74,92
22,43,63,22,89
58,82,29,30,10
95,21,13,70,27
8,10,84,52,92
56,74,50,77,80
13,28,29,47,85
96,95,88,29,8
7,39,98,93,10
90,70,94,51,52
1,33,27,85,2
96,60,1,12,58
51,59,22,57,14
35,65,43,93,26
76,3,85,31,93
66,3,56,28,8
44,51,44,72,61
1,13,53,5,14
33,99,67,76,34
50,6,92,93,29
84,81,18,12,69
76,18,34,98,8
62,21,8,76,28
64,77,47,92,5
4,21,81,55,37
12,31,9,97,36
22,98,34,74,41
21,23,20,76,1
92,40,45,47,33
61,1,26,43,60
30,96,61,93,88
6,28,23,57,14
69,40,55,43,89
83,77,50,84,93
52,11,11,13,33
11,86,78,62,37
64,71,49,34,78
45,62,70,26,88
39,48,38,88,15
12,41,18,93,88
41,38,68,22,92
54,40,56,32,27
56,48,28,15,60
53,40,70,62,74
64,87,91,84,87
27,6,51,87,12
79,71,72,99,6
23,51,65,71,23
42,92,28,56,72
17,50,6,9,90
56,29,8,52,5
15,74,68,3,86
72,61,12,96,45
68,2,99,96,12
88,1,79,95,2
45,60,76,5,84
36,76,49,61,14
4,34,34,84,60
71,99,67,37,32
10,51,3,95,62
88,9,58,10,46
66,9,27,46,80
72,33,17,14,77
34,92,26,63,11
45,92,55,26,54
92,45,82,87,56
