45,85,6,16,24
83,13,4,70,37
97,41,7,82,75
92,18,80,3,50
34,7,93,8,32
9,23,10,20,57
63,13,74,72,74
53,67,80,23,15
47,61,82,62,1
89,68,60,21,92
95,27,87,64,77
38,35,5,88,97
66,41,24,22,88
11,50,88,21,72
56,17,4,29,75
14,26,47,7,14
98,56,92,64,53
11,1,15,36,60
94,46,81,91,89
89,41,26,1,58
52,67,10,21,33
87,98,23,29,13
28,76,97,1,17
66,93,25,76,97
49,2,87,60,68
41,67,64,34,42
8,75,99,3,14
96,27,21,70,83
69,19,69,61,77
5,46,96,53,43
77,87,69,34,9
17,96,51,19,59
75,72,22,65,93
70,94,18,75,58
88,51,19,52,84
59,50,64,4,48
99,37,74,42,26
11,85,74,62,37
32,85,29,72,28
95,46,26,62,30
94,32,26,60,13
7,68,7,12,16
26,12,27,41,32
56,52,91,34,47
22,23,17,22,98
38,73,5,26,4
63,62,61,16,97
99,2,45,16,73
81,14,86,6,91
48,59,51,4,84
33,51,21,57,2
59,64,23,30,93
45,42,53,52,19
60,90,87,84,75
82,67,53,79,5
7,97,99,12,87
96,25,94,51,11
93,28,3,65,74
48,3,70,72,84
11,32,46,6,75
13,6,8,16,53
44,1,5,16,23
31,96,76,83,65
49,53,13,68,80
84,63,96,50,61
95,82,5,70,41
31,67,30,75,75
33,13,59,19,95
47,63,29,74,39
93,89,48,38,97
30,92,95,31,74
91,98,60,11,89
53,67,53,9,98
17,49,89,29,19
40,8,62,26,30
14,33,34,27,30
52,81,48,59,61
22,1,83,78,32
38,60,81,6,28
31,78,60,81,79
