11,76,67,1,84
31,49,40,2,25
21,76,99,50,66
77,62,23,70,25
95,5,84,68,61
71,8,22,99,18
35,96,93,18,29
67,26,14,87,84
45,38,46,68,67
26,56,52,67,49
47,26,69,94,59
35,27,73,68,14
28,6,97,85,54
96,12,40,9,17
86,73,7,84,73
58,32,98,33,13
6,20,83,34,24
15,28,54,9,24
83,20,62,99,94
52,1,43,26,48
43,84,85,11,73
56,30,85,73,91
45,91,70,42,48
5,74,86,86,56
18,20,18,42,11
53,14,93,92,46
7,31,29,88,62
44,50,54,96,67
43,11,49,41,4
97,69,90,77,16
30,39,9,51,49
29,35,28,3,86
52,56,63,77,10
58,6,2,96,82
81,27,46,32,74
52,6,44,83,63
6,11,72,81,83
32,77,60,8,92
25,18,85,39,65
7,67,92,1,89
42,56,99,62,26
44,81,73,8,83
94,65,8,90,8
85,6,19,63,1
11,91,31,16,29
68,43,8,86,37
40,25,79,10,87
69,51,85,68,15
79,72,41,3,42
27,29,2,87,51
1,22,66,48,47
91,28,37,57,75
22,70,45,56,83
8,76,44,41,81
64,1,5,83,55
41,8,35,56,5
25,19,28,82,43
74,65,17,44,72
56,14,95,4,39
81,14,59,52,67
73,28,73,50,24
26,49,16,31,36
75,33,10,20,12
73,75,94,49,98
82,98,18,36,1
93,26,92,65,37
16,24,54,69,99
26,48,20,66,26
30,2,98,16,53
34,53,97,10,95
89,24,65,36,45
91,84,28,49,8
79,20,52,51,85
96,25,84,89,60
42,74,52,84,76
77,76,76,42,94
29,29,68,55,61
45,43,68,72,40
23,2,51,56,82
29,83,89,98,81
