99,26,45,45,60
95,17,55,27,12
83,15,16,53,77
71,32,3,22,17
55,70,23,82,21
37,87,37,78,77
72,89,70,42,42
34,93,12,79,50
31,64,78,1,99
44,85,40,75,3
78,12,62,70,6
4,59,31,58,96
34,40,78,42,77
34,55,70,57,89
70,39,24,47,91
71,41,77,99,23
32,80,61,2,68
45,49,88,41,91
37,41,13,42,37
89,34,77,5,21
95,89,16,89,47
86,47,74,23,83
6,25,56,36,58
51,69,5,37,88
26,29,1,85,93
90,30,93,54,33
57,59,96,89,10
47,4,8,32,52
86,15,88,11,41
88,26,59,99,57
97,82,46,29,73
39,60,9,62,19
86,38,22,23,78
4,20,29,20,20
44,66,78,60,57
37,17,45,6,78
98,59,95,72,92
38,61,47,11,87
28,81,14,1,22
7,22,28,12,4
38,21,18,72,30
98,42,75,8,84
60,47,90,7,70
72,44,5,62,92
1,58,92,51,45
3,1,82,16,56
68,81,22,92,43
53,13,6,74,84
69,35,57,90,28
57,63,94,86,18
17,40,82,80,20
47,4,23,22,73
11,29,59,24,36
63,99,92,55,58
83,17,1,62,77
37,41,51,98,22
26,69,8,28,61
65,97,17,85,97
41,26,84,63,73
74,67,21,78,95
74,9,11,50,9
39,36,20,76,11
97,35,77,52,1
33,10,28,30,48
72,16,8,42,91
6,16,53,12,71
40,26,17,68,47
84,32,96,30,79
54,85,71,95,50
49,94,28,73,27
76,36,95,39,23
11,9,7,4,92
52,47,35,56,22
95,16,39,16,3
58,88,22,95,87
41,86,18,12,64
59,23,54,5,38
46,18,81,9,51
14,53,76,49,54
54,66,86,20,5
