42,4,99,24,72
71,36,24,3,46
23,59,41,4,21
65,63,8,3,46
18,34,62,6,50
55,44,32,78,32
41,36,53,71,43
63,56,86,44,24
89,75,7,4,47
94,75,64,73,53
19,17,51,78,75
59,44,49,60,58
41,97,22,37,76
92,50,99,3,17
74,88,67,29,25
41,84,25,51,95
66,95,57,45,73
21,58,63,68,32
10,97,27,86,20
42,51,70,10,49
28,2,68,38,23
98,18,47,39,56
18,11,55,66,20
67,9,8,60,34
36,50,88,87,30
60,94,44,12,44
86,30,90,89,11
89,96,22,54,23
56,15,32,41,26
79,82,53,75,82
82,99,96,30,64
90,66,58,28,94
45,2,99,58,37
36,35,33,71,21
2,73,29,57,96
6,9,49,54,97
27,97,88,14,43
7,83,76,47,30
25,46,97,14,33
15,66,58,56,81
84,53,71,88,27
76,45,88,74,77
14,96,92,30,49
3,1,7,43,79
38,56,80,58,25
10,90,71,2,9
92,40,27,89,60
31,84,78,3,40
66,13,23,87,43
73,88,54,9,78
66,84,25,12,61
82,82,70,60,13
26,86,90,54,78
91,42,80,92,25
17,68,2,9,76
73,13,5,98,58
18,69,84,90,66
14,35,94,9,50
27,89,94,47,1
52,33,63,39,85
19,8,27,76,93
76,29,97,37,74
20,59,7,86,20
60,19,84,16,63
52,14,25,86,99
60,65,67,48,81
58,34,5,6,26
51,33,80,15,58
15,97,55,47,43
93,79,81,55,8
73,56,9,68,44
11,34,60,48,25
32,63,3,30,92
5,71,14,83,3
53,5,64,20,18
8,16,73,6,28
12,75,44,7,86
92,17,58,91,51
25,23,50,21,71
49,47,21,42,87
