50,5,7,25,7
27,4,61,69,32
10,78,49,8,67
79,67,53,94,40
17,14,20,73,26
74,6,12,57,53
94,38,35,74,19
35,76,73,70,61
31,61,73,87,70
82,98,68,34,92
12,80,20,64,58
39,62,47,6,58
32,3,53,22,1
29,97,94,56,98
52,74,81,55,60
99,82,98,48,56
2,3,14,21,77
32,58,88,51,56
70,26,82,5,47
5,55,69,59,61
82,67,15,45,58
31,94,72,97,74
63,66,31,16,40
80,33,55,83,54
35,80,90,59,41
91,5,7,14,55
89,61,64,51,82
82,60,62,68,31
75,57,79,8,17
71,41,11,53,4
43,85,41,17,47
15,19,77,63,64
19,98,55,88,18
8,98,29,61,42
42,89,63,21,35
78,87,70,71,58
61,36,41,53,78
81,37,85,31,55
45,95,87,82,86
7,76,2,38,34
1,91,49,39,80
3,56,86,29,61
78,54,20,96,99
96,92,49,86,1
19,91,2,62,13
4,70,87,51,9
55,9,25,93,53
71,64,95,1,39
88,45,89,34,57
99,92,24,99,87
90,40,79,80,83
22,39,66,76,54
9,80,30,7,45
3,83,65,28,78
57,42,2,30,94
74,71,31,39,15
28,97,4,94,8
70,59,45,35,29
33,23,4,68,5
29,99,31,32,13
89,13,70,19,15
38,14,64,28,22
53,43,93,20,51
31,5,56,98,9
28,40,76,68,44
88,14,80,98,34
96,72,82,14,16
53,93,55,66,6
40,57,30,17,95
94,84,96,53,40
29,53,79,24,81
9,77,88,13,74
29,38,93,59,87
56,91,21,53,80
29,89,82,67,19
15,34,2,63,49
85,57,98,16,80
24,15,21,77,17
22,74,50,45,89
74,61,50,65,96
