15,82,17,1,40
76,95,34,72,50
42,24,87,11,1
12,88,14,28,89
52,31,81,42,58
4,86,96,37,97
65,95,32,46,3
79,98,93,17,11
43,94,78,96,67
81,29,35,80,23
19,35,1,59,56
52,77,87,24,34
47,66,78,15,2
94,8,58,92,7
93,92,26,31,94
78,37,49,85,17
73,83,86,94,33
8,2,78,94,19
22,45,40,57,87
26,81,63,15,78
83,85,45,25,76
13,47,86,11,94
14,73,86,27,69
65,42,6,92,12
96,3,21,55,46
95,78,15,59,8
65,89,1,79,95
1,72,66,53,83
72,45,88,79,93
6,72,21,28,51
7,47,78,2,73
13,38,93,78,39
26,88,83,85,86
66,25,42,65,49
36,29,12,18,85
36,79,55,72,62
94,46,41,84,77
90,94,40,18,46
90,19,44,64,40
2,9,12,35,19
52,50,18,88,86
99,57,99,52,21
82,95,30,84,75
25,40,50,11,32
72,70,63,85,27
94,90,53,51,2
63,70,59,18,49
11,60,96,42,4
89,13,84,54,84
89,96,9,32,37
19,57,66,91,45
91,75,28,73,38
74,39,91,82,7
30,2,48,57,36
75,3,74,43,93
26,98,77,82,35
29,9,89,10,50
39,39,53,41,45
36,67,2,37,27
36,86,81,76,63
93,35,29,93,36
58,17,97,23,42
27,45,39,78,90
69,42,6,28,80
74,68,89,6,44
35,93,99,8,78
26,45,4,33,40
47,16,98,87,20
97,14,29,3,27
41,26,52,37,74
45,62,55,7,95
17,33,18,52,12
21,63,37,84,90
9,93,82,46,11
17,33,13,54,17
28,31,12,79,30
14,36,27,80,48
3,56,24,35,79
14,48,62,49,26
19,43,57,48,13
