57,9,77,64,74
10,52,82,65,19
99,48,78,87,82
26,62,40,49,75
96,57,96,45,60
81,63,84,52,12
94,49,82,82,81
90,11,52,8,49
93,89,94,30,55
19,90,17,69,24
71,83,53,98,92
70,38,77,89,70
15,97,53,29,33
60,47,52,62,27
49,65,30,75,79
65,60,46,67,59
79,15,99,9,76
26,1,38,20,15
69,81,5,10,67
69,40,48,88,46
69,12,56,35,73
27,80,74,53,80
2,23,24,22,86
68,72,79,24,92
63,53,50,87,10
45,44,66,73,51
31,27,37,35,60
54,88,78,2,66
64,14,29,24,65
39,16,31,99,88
76,10,23,59,23
50,8,76,53,38
76,62,54,54,24
51,81,35,75,86
54,14,19,91,15
97,53,59,21,76
28,22,28,59,17
86,16,21,34,88
27,90,7,14,12
34,49,2,35,82
74,79,65,24,44
44,95,89,39,5
47,7,29,43,59
98,93,30,42,77
50,8,81,19,43
36,72,68,92,79
37,62,58,90,95
88,47,34,28,30
86,31,46,32,16
16,55,93,29,73
95,65,87,25,97
13,48,18,29,61
72,4,37,5,42
91,30,73,89,82
20,23,29,16,12
78,61,96,77,22
25,85,23,16,13
83,60,39,52,87
75,52,40,89,29
24,25,68,31,42
24,30,24,10,49
69,84,35,78,76
8,24,46,3,72
58,81,67,20,89
66,95,60,21,87
35,9,31,57,61
17,40,14,30,62
63,54,35,17,12
26,59,79,19,41
13,42,14,75,13
80,79,8,57,46
36,68,29,14,8
71,52,73,80,83
41,45,73,40,56
42,59,3,41,55
35,88,20,6,60
80,71,96,69,23
82,88,56,80,50
31,22,32,24,26
85,86,73,27,20
