47,59,47,44,23,20,42,7
85,71,54,57,80,70,22,7
8,70,20,23,99,83,63,69
21,49,11,9,71,94,30,3
58,83,45,54,41,52,2,60
45,99,91,23,6,12,78,93
56,74,27,76,7,4,75,75
85,89,67,88,89,45,30,79
30,23,78,41,14,58,78,7
7,31,91,53,10,68,32,71
76,90,97,92,48,77,40,61
73,38,8,29,15,17,80,5
17,33,57,29,67,2,11,40
34,15,69,74,95,85,19,39
72,6,73,7,91,61,17,7
39,85,4,70,95,54,22,22
46,88,24,1,63,29,79,53
39,92,29,35,97,99,8,84
59,65,38,75,72,13,52,2
17,86,12,42,94,40,53,78
97,31,48,34,40,48,8,71
98,45,88,40,63,56,70,5
79,68,96,80,55,11,46,57
93,93,23,61,1,64,54,84
47,34,30,49,83,78,49,99
64,23,85,49,5,99,27,33
22,16,35,23,79,90,96,57
85,65,42,59,62,57,91,89
46,19,56,69,76,86,26,3
15,55,48,43,76,33,74,76
68,98,59,40,82,47,48,98
90,30,16,37,26,5,79,92
80,98,25,10,50,40,18,49
12,30,89,13,32,88,11,35
48,32,97,97,93,66,23,81
5,52,55,27,53,99,81,24
88,48,99,40,93,38,25,11
13,72,56,85,53,34,20,28
48,42,27,86,35,93,6,81
88,25,13,13,14,87,35,86
39,38,26,37,65,26,14,6
91,51,45,9,15,55,22,52
4,3,99,31,66,54,42,2
8,79,98,43,82,93,66,67
73,91,68,56,49,1,63,16
17,54,25,31,1,96,24,79
11,76,75,56,55,7,38,88
69,36,21,15,29,85,13,53
8,73,87,11,81,40,39,99
34,31,69,72,90,85,10,3
