97,35,2,56,49,10,3,16
92,35,74,59,83,41,68,26
13,23,80,21,78,76,9,46
98,8,2,46,83,90,51,10
27,31,2,37,86,76,56,96
38,14,39,26,59,42,85,8
59,43,42,74,35,70,15,98
79,56,50,28,30,20,99,88
17,71,11,23,10,8,44,32
25,6,40,77,85,2,19,87
45,98,21,49,82,60,26,8
36,13,71,93,63,47,88,81
19,62,50,25,95,51,51,46
49,96,36,45,43,29,23,28
12,8,65,73,94,64,45,19
58,24,50,13,89,51,72,86
94,54,7,7,9,44,35,10
2,31,1,10,39,44,84,3
85,13,43,44,53,56,99,96
54,35,43,71,5,78,66,59
17,22,51,87,22,95,28,91
69,23,90,19,67,13,27,27
2,82,68,81,80,32,24,11
31,60,56,53,69,76,81,27
49,89,74,21,90,42,30,8
95,41,79,9,8,39,51,62
26,70,15,54,73,75,38,65
78,5,25,84,23,79,60,50
37,88,83,61,18,14,12,36
44,27,25,63,8,62,48,99
65,53,14,68,13,17,2,96
49,68,67,21,24,8,55,24
56,2,22,98,53,25,54,11
28,99,24,23,64,51,58,52
18,9,22,42,11,7,72,65
62,44,94,51,53,34,3,38
14,9,80,93,62,30,51,13
71,36,52,81,9,54,10,60
22,98,33,56,36,59,46,97
91,1,15,71,12,43,49,24
74,44,7,20,50,17,96,17
82,81,19,37,39,27,16,15
15,90,77,79,94,61,82,18
63,92,83,86,41,43,18,65
10,25,3,40,78,40,7,76
8,48,3,33,92,89,78,64
24,83,61,72,45,31,76,92
98,65,81,13,49,8,95,80
37,31,28,77,20,33,43,87
58,7,66,69,85,54,6,8
