90,72,63,35,58,38,4,40
98,87,18,33,26,22,57,2
19,6,22,45,62,95,53,41
52,20,1,68,66,41,46,68
60,51,94,95,78,98,83,57
9,28,98,20,59,13,8,93
1,37,49,41,66,61,48,39
36,63,66,94,38,70,68,32
94,89,32,53,36,85,47,12
57,64,27,89,7,46,48,16
16,49,76,15,43,60,33,38
67,3,19,8,39,84,80,65
26,42,4,21,11,78,82,86
87,42,17,97,52,98,3,66
24,91,70,66,94,67,76,78
59,11,66,51,56,20,67,36
46,28,84,58,22,81,45,77
65,71,1,57,63,92,7,22
15,2,53,15,49,66,47,24
55,52,2,92,75,47,54,10
46,62,75,76,16,60,19,39
7,98,19,61,53,75,84,17
28,95,41,54,45,31,41,35
76,79,53,81,2,8,65,80
39,72,99,24,57,27,83,26
77,40,16,24,4,40,16,58
71,72,22,46,62,51,23,86
20,67,57,76,30,7,82,39
84,30,10,26,78,43,29,62
93,50,67,82,99,59,53,35
25,9,74,85,1,70,69,92
4,9,86,37,36,71,11,82
98,46,33,46,85,71,86,1
33,59,62,67,60,20,45,61
61,10,59,3,73,62,70,61
32,87,47,92,43,35,4,8
57,65,3,14,76,13,29,94
59,73,48,40,16,46,75,70
90,25,22,23,77,33,79,42
44,69,68,79,40,87,89,88
19,28,61,26,52,56,47,67
95,34,87,74,24,22,84,31
17,96,39,28,67,61,29,17
32,52,50,74,59,3,73,93
68,62,86,5,51,85,29,7
42,95,15,57,46,18,65,63
87,89,98,27,74,23,75,45
56,22,47,10,30,9,54,39
8,35,80,29,86,8,18,61
64,56,9,98,68,38,30,60
