15,10,44,6,64,18,89,38
54,29,50,50,57,92,63,19
24,2,3,95,70,75,73,22
37,92,12,63,87,17,81,63
59,6,65,84,34,61,12,50
19,4,74,64,16,45,33,34
8,54,33,13,43,91,35,34
25,37,7,87,25,91,84,23
70,81,19,52,34,56,96,5
9,64,18,88,74,34,43,57
59,37,49,21,89,15,67,39
25,38,80,89,33,15,64,65
67,87,8,72,76,85,2,14
17,79,9,4,5,65,69,69
66,46,67,78,54,49,97,36
34,86,95,61,9,74,73,11
24,60,97,89,74,53,17,7
61,1,80,39,28,52,90,5
2,39,12,99,20,66,23,25
47,21,31,95,82,41,2,21
94,72,65,97,31,80,80,92
83,95,25,28,21,42,79,11
26,79,56,59,7,98,7,86
87,47,95,44,33,15,91,28
53,31,8,83,74,55,12,16
49,59,92,37,68,7,36,38
82,18,33,57,17,28,21,26
21,81,68,54,44,49,91,23
89,61,93,81,40,77,7,96
95,80,31,31,52,25,82,25
53,62,77,33,95,17,73,91
37,88,59,29,79,41,53,76
92,88,26,72,78,23,29,44
41,42,58,92,35,45,76,69
46,89,80,29,87,60,61,56
97,81,43,70,79,10,27,2
18,65,67,76,51,56,54,28
9,76,15,27,5,63,45,42
70,3,18,37,1,1,92,92
76,43,90,29,77,30,93,11
87,56,2,48,76,80,5,11
7,92,56,27,14,8,24,82
25,74,88,64,66,92,65,8
68,16,46,92,49,31,40,75
74,11,11,8,58,3,26,72
28,63,26,28,53,64,98,42
49,79,70,24,28,44,40,79
12,92,50,19,87,12,71,42
21,24,71,47,98,9,82,57
31,5,43,67,26,27,93,9
