35,85,19,12,59,89,33,47
74,7,21,1,62,46,79,83
80,12,29,92,48,39,92,38
82,14,96,67,44,42,24,30
70,11,63,92,16,15,35,25
34,99,61,46,91,75,55,89
77,92,15,19,22,66,98,21
79,30,29,73,12,67,95,71
35,66,14,10,57,64,24,47
55,35,1,80,43,63,22,53
25,15,49,68,3,99,49,55
9,28,88,76,67,84,52,25
48,59,31,24,93,99,31,18
65,87,38,77,77,34,17,2
66,74,21,62,34,31,46,87
87,26,31,76,55,73,11,46
18,80,45,11,44,50,94,16
51,72,14,62,1,8,90,28
87,9,71,37,45,54,66,71
14,18,75,63,14,51,49,36
40,85,55,27,99,63,51,3
63,67,97,35,97,15,23,53
72,56,39,94,68,71,60,29
91,68,66,69,24,10,30,2
74,8,36,81,36,61,58,32
73,85,64,88,41,33,69,21
81,29,89,67,19,89,43,66
79,8,68,23,55,12,83,71
43,53,38,24,70,94,14,10
76,49,6,94,21,52,66,26
5,81,66,76,28,1,42,35
72,94,8,29,51,46,69,47
46,96,77,38,93,16,21,19
40,72,97,96,45,82,92,2
17,28,95,58,49,97,15,16
13,6,33,25,51,7,18,65
2,4,77,47,74,21,71,40
86,44,15,79,58,1,42,50
26,60,68,78,88,39,29,91
18,16,13,82,4,56,71,58
48,15,42,19,14,31,77,4
48,77,48,46,71,79,36,83
89,45,60,61,54,66,81,25
21,92,2,35,10,35,33,69
31,54,10,18,69,47,28,60
5,69,56,72,32,76,28,73
51,74,95,6,90,66,63,58
76,67,40,45,75,82,3,52
68,93,36,35,46,93,50,20
51,19,18,3,53,93,17,47
