87,22,58,59,42,86,69,92
64,17,20,86,66,34,2,43
55,46,14,25,72,29,15,90
53,69,91,28,48,60,42,78
16,28,56,88,8,92,78,27
48,41,19,83,12,18,78,65
38,68,5,34,22,73,91,4
22,6,17,52,87,98,73,92
93,76,3,98,62,40,15,40
96,68,53,66,77,64,94,20
25,46,88,50,56,32,17,87
23,9,39,53,64,99,85,6
83,22,57,67,11,68,29,89
83,6,36,25,1,31,12,38
67,73,62,6,62,39,86,9
72,49,9,87,95,95,80,8
65,55,29,57,31,99,81,8
97,52,38,43,97,53,34,94
44,7,99,1,29,5,99,61
89,27,56,49,47,29,96,72
55,75,77,77,48,48,57,73
58,33,22,67,6,58,79,82
26,15,22,30,51,93,6,30
19,29,3,44,82,66,78,59
10,97,2,66,13,33,74,7
22,15,72,28,73,90,97,52
47,77,62,21,91,68,16,95
37,93,66,41,63,61,82,24
86,80,91,75,18,21,43,62
73,33,39,21,15,76,71,57
55,12,28,38,14,60,41,14
17,66,80,12,45,54,65,9
96,9,10,90,93,20,96,99
80,43,90,83,96,18,28,50
88,66,75,77,45,84,22,94
42,22,47,91,2,76,25,28
18,3,17,27,23,40,10,97
63,39,30,3,59,57,70,57
63,42,8,83,94,70,98,19
94,38,23,95,17,9,33,49
37,59,54,35,25,20,74,74
82,94,86,96,4,49,70,65
11,11,54,75,1,99,47,51
8,33,51,45,99,44,14,8
17,32,1,48,42,32,63,24
52,55,53,5,49,43,2,85
1,98,25,87,89,10,75,61
49,81,70,89,9,36,25,70
3,75,86,38,30,96,45,32
32,74,95,87,21,90,22,78
