12,71,51,42,53,56,87,15
82,73,76,92,89,57,56,56
16,31,39,21,16,66,83,38
96,9,43,60,6,27,95,11
26,96,41,70,63,23,58,4
56,49,61,2,43,34,85,29
60,85,56,48,20,35,33,36
66,31,40,37,95,44,55,46
15,9,17,70,8,75,11,98
47,16,85,25,2,54,29,5
85,83,86,89,87,87,38,35
59,17,59,30,71,20,80,4
22,52,69,28,30,11,92,23
21,5,63,25,9,32,81,99
6,18,27,25,98,82,88,41
3,81,82,85,11,60,24,53
65,65,31,31,93,33,36,92
76,79,76,48,19,23,53,64
70,37,89,85,49,28,23,69
6,67,55,85,9,9,95,57
70,55,48,48,38,52,33,93
63,53,1,46,29,17,68,97
67,23,63,87,46,61,69,68
25,64,42,13,37,96,23,33
2,87,35,43,38,40,61,65
83,51,82,28,41,28,36,63
74,66,69,55,93,10,78,36
68,62,78,69,72,90,9,43
92,70,20,80,39,15,5,43
52,85,61,20,55,31,42,88
47,29,33,16,56,50,27,59
57,87,27,88,50,41,37,46
53,4,47,79,12,33,5,57
3,71,68,30,43,92,52,52
77,19,39,82,34,72,61,95
42,87,48,91,67,33,20,71
59,56,37,8,80,84,29,3
99,24,95,36,72,94,85,96
26,40,51,7,51,75,31,84
61,18,2,52,50,89,31,16
5,42,7,49,54,17,48,61
13,94,14,73,7,98,59,99
95,1,44,99,61,29,75,74
2,89,56,98,51,58,16,38
57,33,54,3,57,13,50,31
10,65,96,70,24,71,70,41
8,87,36,59,9,29,95,49
67,12,34,63,29,61,64,65
59,72,84,46,92,79,21,17
84,89,30,64,6,36,43,64
